onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
454.5	1.5	1	3	Switch	Con	0	1	Physical	0.347	0.399
462	1.5	1	3	Repeat	Con	0	1	Physical	0.313	0.379
469.5	1.5	1	6	Repeat	Con	0	1	Physical	0.324	0.422
480	1.5	1	4.5	Repeat	Con	0	1	Physical	0.317	0.352
489	1.5	1	3	Switch	Inc	0	1	Number	0.322	0.687
0	1.5	2	3	Switch	Con	0	1	Physical	0.291	0.402
7.5	1.5	2	3	Repeat	Con	0	1	Physical	0.302	0.386
15	1.5	2	3	Switch	Inc	0	0	Number	0.281	0.412
22.5	1.5	2	3	Repeat	Inc	0	1	Number	0.454	0.491
30	1.5	2	3	Repeat	Con	0	1	Number	0.398	0.626
37.5	1.5	2	4.5	Repeat	Inc	0	0	Number	0.318	0.363
46.5	1.5	2	3	Switch	Con	10	1	Physical	0.311	0.396
54	1.5	2	3	Switch	Inc	0	0	Number	0.302	0.378
61.5	1.5	2	6	Repeat	Inc	0	1	Number	0.337	0.548
72	1.5	2	3	Repeat	Con	0	1	Number	0.419	0.602
79.5	1.5	2	3	Repeat	Con	0	1	Number	0.297	0.514
87	1.5	2	3	Switch	Con	0	1	Physical	0.288	0.356
94.5	1.5	2	3	Repeat	Inc	10	1	Physical	0.371	0.33
102	1.5	2	3	Repeat	Con	0	1	Physical	0.337	0.437
109.5	1.5	2	3	Switch	Inc	0	1	Number	0.29	0.518
117	1.5	2	3	Repeat	Con	0	1	Number	0.354	0.497
124.5	1.5	2	3	Repeat	Con	10	1	Number	0.314	0.408
132	1.5	2	3	Repeat	Inc	0	0	Number	0.505	0.415
139.5	1.5	2	3	Switch	Inc	0	1	Physical	0.33	0.367
147	1.5	2	3	Repeat	Inc	0	1	Physical	0.288	0.334
154.5	1.5	2	7.5	Repeat	Con	10	1	Physical	0.344	0.359
166.5	1.5	2	3	Switch	Inc	0	1	Number	0.324	0.565
174	1.5	2	3	Repeat	Inc	0	1	Number	0.373	0.435
181.5	1.5	2	6	Repeat	Con	0	1	Number	0.363	0.434
192	1.5	2	3	Switch	Con	10	1	Physical	0.313	0.404
199.5	1.5	2	4.5	Switch	Con	10	1	Number	0.343	0.408
208.5	1.5	2	3	Repeat	Con	0	1	Number	0.307	0.376
216	1.5	2	4.5	Repeat	Con	10	1	Number	0.485	0.418
225	1.5	2	3	Switch	Inc	0	1	Physical	0.346	0.697
232.5	1.5	2	3	Repeat	Inc	10	1	Physical	0.335	0.327
240	1.5	2	3	Switch	Con	0	1	Number	0.412	0.37
247.5	1.5	2	3	Repeat	Inc	0	0	Number	0.321	0.383
255	1.5	2	3	Repeat	Con	0	1	Number	0.302	0.395
262.5	1.5	2	3	Switch	Con	10	1	Physical	0.434	0.354
270	1.5	2	3	Repeat	Inc	0	1	Physical	0.352	0.407
277.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.301	0.402
285	1.5	2	3	Repeat	Inc	0	1	Physical	0.335	0.418
292.5	1.5	2	3	Switch	Con	10	1	Number	0.313	0.392
300	1.5	2	3	Switch	Inc	10	1	Physical	0.302	0.367
307.5	1.5	2	3	Repeat	Con	0	1	Physical	0.596	0.323
315	1.5	2	3	Switch	Inc	0	1	Number	0.285	0.523
322.5	1.5	2	3	Repeat	Inc	0	0	Number	0.333	0.355
330	1.5	2	3	Switch	Con	10	1	Physical	0.321	0.355
337.5	1.5	2	3	Switch	Con	10	1	Number	0.286	0.462
345	1.5	2	3	Switch	Con	0	1	Physical	0.341	0.362
352.5	1.5	2	4.5	Repeat	Inc	0	0	Physical	0.324	0.369
361.5	1.5	2	3	Switch	Con	0	1	Number	0.353	0.459
369	1.5	2	3	Switch	Inc	0	1	Physical	0.338	0.289
376.5	1.5	2	3	Repeat	Con	0	1	Physical	0.301	0.392
384	1.5	2	3	Repeat	Inc	0	1	Physical	0.257	0.356
391.5	1.5	2	3	Switch	Inc	0	1	Number	0.314	0.529
399	1.5	2	3	Repeat	Inc	0	0	Number	0.312	0.421
406.5	1.5	2	3	Repeat	Inc	0	0	Number	0.295	0.422
414	1.5	2	3	Switch	Inc	0	0	Physical	0.339	0.828
421.5	1.5	2	3	Repeat	Con	0	0	Physical	0.329	0.252
429	1.5	2	3	Repeat	Con	0	1	Physical	0.316	0.363
436.5	1.5	2	3	Repeat	Con	0	1	Physical	0.302	0.386
444	1.5	2	3	Repeat	Con	0	1	Physical	0.538	0.337
451.5	1.5	2	3	Switch	Inc	0	1	Number	0.31	0.512
459	1.5	2	3	Repeat	Inc	0	0	Number	0.38	0.409
466.5	1.5	2	3	Switch	Inc	0	1	Physical	0.273	0.37
474	1.5	2	3	Repeat	Inc	0	1	Physical	0.29	0.385
481.5	1.5	2	3	Switch	Con	0	0	Number	0.308	0.459
489	1.5	2	3	Repeat	Con	0	1	Number	0.307	0.428
0	1.5	3	3	Switch	Inc	0	1	Physical	0.434	0.278
7.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.304	0.404
15	1.5	3	3	Repeat	Inc	0	1	Physical	0.332	0.345
22.5	1.5	3	3	Switch	Inc	0	1	Number	0.309	0.438
30	1.5	3	3	Repeat	Con	0	1	Number	0.278	0.411
37.5	1.5	3	3	Switch	Con	10	1	Physical	0.279	0.365
45	1.5	3	3	Switch	Inc	10	1	Number	0.358	0.495
52.5	1.5	3	3	Switch	Con	10	1	Physical	0.352	0.434
60	1.5	3	3	Repeat	Inc	0	1	Physical	0.305	0.361
67.5	1.5	3	3	Switch	Con	0	1	Number	0.282	0.523
75	1.5	3	3	Repeat	Con	0	1	Number	0.321	0.391
82.5	1.5	3	3	Switch	Con	10	1	Physical	0.377	0.39
90	1.5	3	3	Switch	Con	0	1	Number	0.313	0.392
97.5	1.5	3	3	Repeat	Con	10	1	Number	0.277	0.428
105	1.5	3	3	Switch	Con	10	1	Physical	0.359	0.375
112.5	1.5	3	4.5	Switch	Con	10	1	Number	0.342	0.373
121.5	1.5	3	3	Repeat	Inc	0	0	Number	0.354	0.404
129	1.5	3	3	Switch	Con	0	1	Physical	0.307	0.306
136.5	1.5	3	4.5	Repeat	Inc	0	0	Physical	0.382	0.545
145.5	1.5	3	3	Switch	Inc	0	1	Number	0.327	0.526
153	1.5	3	3	Switch	Con	0	1	Physical	0.295	0.334
160.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.322	0.31
168	1.5	3	3	Repeat	Con	0	0	Physical	0.425	0.321
175.5	1.5	3	3	Switch	Con	10	1	Number	0.482	0.364
183	1.5	3	3	Repeat	Con	10	1	Number	0.37	0.403
190.5	1.5	3	3	Switch	Con	10	1	Physical	0.343	0.388
198	1.5	3	3	Repeat	Inc	0	1	Physical	0.271	0.357
205.5	1.5	3	3	Switch	Con	0	1	Number	0.305	0.431
213	1.5	3	4.5	Repeat	Inc	0	0	Number	0.32	0.379
222	1.5	3	3	Repeat	Inc	0	1	Number	0.292	0.569
229.5	1.5	3	7.5	Switch	Con	0	1	Physical	0.316	0.374
241.5	1.5	3	6	Repeat	Inc	10	1	Physical	0.361	0.314
252	1.5	3	3	Repeat	Inc	0	0	Physical	0.349	0.319
259.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.343	0.336
267	1.5	3	3	Switch	Inc	0	1	Number	0.329	0.517
274.5	1.5	3	3	Repeat	Con	0	1	Number	0.324	0.459
282	1.5	3	3	Switch	Inc	0	1	Physical	0.235	0.306
289.5	1.5	3	3	Repeat	Inc	10	1	Physical	0.334	0.354
297	1.5	3	3	Switch	Con	0	1	Number	0.317	0.412
304.5	1.5	3	3	Repeat	Inc	0	1	Number	0.318	0.554
312	1.5	3	3	Switch	Con	10	1	Physical	0.312	0.36
319.5	1.5	3	3	Switch	Inc	0	1	Number	0.332	0.543
327	1.5	3	3	Repeat	Inc	0	1	Number	0.421	0.416
334.5	1.5	3	3	Switch	Con	0	1	Physical	0.29	0.367
342	1.5	3	3	Repeat	Con	0	1	Physical	0.289	0.336
349.5	1.5	3	4.5	Repeat	Inc	0	1	Physical	0.421	0.368
358.5	1.5	3	3	Switch	Inc	0	1	Number	0.312	0.724
366	1.5	3	3	Repeat	Con	0	1	Number	0.344	0.475
373.5	1.5	3	3	Switch	Con	0	1	Physical	0.509	0.311
381	1.5	3	3	Switch	Inc	0	0	Number	0.328	0.466
388.5	1.5	3	3	Repeat	Con	10	1	Number	0.337	0.396
396	1.5	3	3	Switch	Inc	0	1	Physical	0.323	0.375
403.5	1.5	3	3	Repeat	Con	0	1	Physical	0.326	0.376
411	1.5	3	3	Switch	Con	10	1	Number	0.336	0.418
418.5	1.5	3	6	Repeat	Con	0	1	Number	0.337	0.383
429	1.5	3	3	Switch	Inc	0	1	Physical	0.345	0.351
436.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.347	0.317
444	1.5	3	3	Switch	Con	10	1	Number	0.307	0.376
451.5	1.5	3	3	Repeat	Inc	0	1	Number	0.464	0.416
459	1.5	3	3	Repeat	Inc	0	1	Number	0.37	0.465
466.5	1.5	3	3	Switch	Con	0	1	Physical	0.313	0.367
474	1.5	3	3	Switch	Inc	0	0	Number	0.288	0.395
481.5	1.5	3	3	Repeat	Con	0	1	Number	0.365	0.529
489	1.5	3	3	Repeat	Inc	0	0	Number	0.551	0.368
0	1.5	4	3	Switch	Con	0	1	Physical	0.305	0.308
7.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.321	0.329
15	1.5	4	3	Switch	Inc	0	0	Number	0.299	0.386
22.5	1.5	4	3	Repeat	Inc	0	1	Number	0.224	0.423
30	1.5	4	3	Switch	Inc	0	1	Physical	0.275	0.384
37.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.328	0.41
45	1.5	4	4.5	Switch	Con	10	1	Number	0.306	0.389
54	1.5	4	3	Switch	Con	0	1	Physical	0.3	0.359
61.5	1.5	4	3	Repeat	Inc	0	0	Physical	0.571	0.402
69	1.5	4	3	Switch	Con	0	1	Number	0.305	0.396
76.5	1.5	4	7.5	Switch	Inc	0	1	Physical	0.308	0.368
88.5	1.5	4	3	Repeat	Inc	10	1	Physical	0.418	0.448
96	1.5	4	3	Switch	Inc	10	1	Number	0.323	0.444
103.5	1.5	4	3	Switch	Con	10	1	Physical	0.346	0.352
111	1.5	4	3	Switch	Inc	0	1	Number	0.536	0.547
118.5	1.5	4	3	Repeat	Inc	0	1	Number	0.296	0.548
126	1.5	4	3	Switch	Con	10	1	Physical	0.349	0.381
133.5	1.5	4	3	Switch	Inc	10	1	Number	0.391	0.373
141	1.5	4	3	Switch	Inc	0	0	Physical	0.298	0.47
148.5	1.5	4	3	Repeat	Con	0	1	Physical	0.601	0.358
156	1.5	4	6	Repeat	Inc	10	1	Physical	0.261	0.328
166.5	1.5	4	3	Switch	Con	0	1	Number	0.381	0.337
174	1.5	4	3	Repeat	Con	0	1	Number	0.379	0.36
181.5	1.5	4	3	Repeat	Con	0	1	Number	0.309	0.376
189	1.5	4	3	Repeat	Inc	10	1	Number	0.3	0.448
196.5	1.5	4	3	Switch	Con	10	1	Physical	0.335	0.346
204	1.5	4	4.5	Repeat	Con	0	1	Physical	0.337	0.395
213	1.5	4	3	Repeat	Inc	10	1	Physical	0.301	0.345
220.5	1.5	4	3	Switch	Con	0	1	Number	0.343	0.384
228	1.5	4	3	Repeat	Con	10	1	Number	0.309	0.433
235.5	1.5	4	3	Repeat	Con	0	1	Number	0.386	0.636
243	1.5	4	3	Switch	Inc	0	1	Physical	0.337	0.358
250.5	1.5	4	3	Repeat	Con	0	1	Physical	0.287	0.352
258	1.5	4	3	Switch	Con	10	1	Number	0.3	0.347
265.5	1.5	4	3	Switch	Con	10	1	Physical	0.272	0.349
273	1.5	4	3	Switch	Inc	0	0	Number	0.282	0.461
280.5	1.5	4	3	Repeat	Con	0	1	Number	0.3	0.435
288	1.5	4	3	Repeat	Inc	0	0	Number	0.427	0.323
295.5	1.5	4	3	Switch	Inc	0	1	Physical	0.353	0.392
303	1.5	4	3	Repeat	Inc	0	0	Physical	0.273	0.337
310.5	1.5	4	6	Repeat	Con	0	1	Physical	0.327	0.426
321	1.5	4	3	Switch	Con	10	1	Number	0.395	0.406
328.5	1.5	4	3	Repeat	Con	0	1	Number	0.532	0.381
336	1.5	4	3	Repeat	Con	10	1	Number	0.695	0.395
343.5	1.5	4	3	Switch	Inc	10	1	Physical	0.284	0.374
351	1.5	4	3	Repeat	Inc	0	1	Physical	0.332	0.4
358.5	1.5	4	3	Switch	Inc	0	0	Number	0.33	0.396
366	1.5	4	3	Repeat	Inc	0	1	Number	0.238	0.501
373.5	1.5	4	3	Switch	Con	0	1	Physical	0.322	0.359
381	1.5	4	3	Repeat	Con	0	1	Physical	0.362	0.32
388.5	1.5	4	3	Repeat	Con	0	1	Physical	0.332	0.441
396	1.5	4	4.5	Switch	Con	0	1	Number	0.33	0.45
405	1.5	4	3	Repeat	Con	0	1	Number	0.368	0.34
412.5	1.5	4	3	Repeat	Inc	0	1	Number	0.316	0.43
420	1.5	4	3	Switch	Con	0	1	Physical	0.287	0.408
427.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.341	0.403
435	1.5	4	3	Repeat	Con	0	1	Physical	0.383	0.305
442.5	1.5	4	3	Switch	Con	0	1	Number	0.284	0.363
450	1.5	4	4.5	Repeat	Inc	0	1	Number	0.303	0.525
459	1.5	4	3	Switch	Inc	0	0	Physical	0.325	0.316
466.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.312	0.371
474	1.5	4	3	Switch	Inc	0	0	Number	0.301	0.36
481.5	1.5	4	3	Repeat	Con	0	1	Number	0.331	0.409
489	1.5	4	3	Switch	Inc	0	1	Physical	0.301	0.331
0	1.5	5	3	Repeat	Con	0	1	Physical	0.321	0.366
7.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.257	0.291
15	1.5	5	4.5	Switch	Inc	0	0	Number	0.307	0.408
24	1.5	5	3	Repeat	Inc	0	1	Number	0.302	0.521
31.5	1.5	5	3	Repeat	Con	10	1	Number	0.287	0.403
39	1.5	5	3	Switch	Con	0	1	Physical	0.279	0.31
46.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.833	0.389
54	1.5	5	3	Repeat	Con	0	1	Physical	0.253	0.316
61.5	1.5	5	3	Switch	Inc	10	1	Number	0.299	0.468
69	1.5	5	3	Repeat	Inc	0	1	Number	0.304	0.462
76.5	1.5	5	4.5	Repeat	Con	0	1	Number	0.308	0.386
85.5	1.5	5	3	Switch	Inc	10	1	Physical	0.372	0.326
93	1.5	5	3	Repeat	Inc	0	0	Physical	0.343	0.477
100.5	1.5	5	3	Switch	Con	10	1	Number	0.329	0.405
108	1.5	5	3	Repeat	Con	0	1	Number	0.338	0.342
115.5	1.5	5	3	Switch	Con	0	1	Physical	0.287	0.362
123	1.5	5	3	Switch	Inc	0	0	Number	0.282	0.409
130.5	1.5	5	3	Repeat	Con	0	1	Number	0.252	0.318
138	1.5	5	3	Switch	Inc	0	1	Physical	0.312	0.381
145.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.3	0.374
153	1.5	5	3	Switch	Con	10	1	Number	0.284	0.388
160.5	1.5	5	3	Switch	Inc	0	0	Physical	0.313	0.415
168	1.5	5	3	Repeat	Con	10	1	Physical	0.418	0.357
175.5	1.5	5	3	Switch	Inc	0	1	Number	0.309	0.444
183	1.5	5	3	Switch	Con	0	1	Physical	0.388	0.312
190.5	1.5	5	4.5	Switch	Con	0	1	Number	0.336	0.491
199.5	1.5	5	3	Repeat	Con	0	1	Number	0.353	0.397
207	1.5	5	3	Switch	Con	10	1	Physical	0.272	0.389
214.5	1.5	5	3	Switch	Inc	0	1	Number	0.483	0.543
222	1.5	5	3	Switch	Con	0	1	Physical	0.334	0.328
229.5	1.5	5	3	Repeat	Con	10	1	Physical	0.342	0.382
237	1.5	5	3	Switch	Inc	0	1	Number	0.304	0.517
244.5	1.5	5	3	Repeat	Con	0	1	Number	0.334	0.347
252	1.5	5	3	Switch	Con	0	1	Physical	0.296	0.394
259.5	1.5	5	3	Repeat	Inc	10	1	Physical	0.289	0.336
267	1.5	5	3	Switch	Inc	0	0	Number	0.346	0.411
274.5	1.5	5	3	Switch	Con	0	1	Physical	0.333	0.307
282	1.5	5	3	Switch	Inc	10	1	Number	0.275	0.454
289.5	1.5	5	3	Switch	Con	0	1	Physical	0.455	0.363
297	1.5	5	3	Repeat	Con	0	0	Physical	0.323	0.342
304.5	1.5	5	3	Repeat	Inc	10	1	Physical	0.33	0.332
312	1.5	5	4.5	Switch	Con	0	1	Number	0.31	0.361
321	1.5	5	3	Repeat	Con	10	1	Number	0.257	0.391
328.5	1.5	5	3	Switch	Inc	10	1	Physical	0.342	0.299
336	1.5	5	3	Repeat	Inc	10	1	Physical	0.324	0.419
343.5	1.5	5	3	Switch	Con	10	1	Number	0.292	0.364
351	1.5	5	3	Repeat	Inc	0	0	Number	0.305	0.373
358.5	1.5	5	3	Switch	Inc	0	1	Physical	0.307	0.342
366	1.5	5	3	Repeat	Inc	0	1	Physical	0.307	0.383
373.5	1.5	5	3	Switch	Con	0	1	Number	0.309	0.399
381	1.5	5	3	Repeat	Inc	10	1	Number	0.254	0.421
388.5	1.5	5	3	Switch	Inc	0	1	Physical	0.314	0.344
396	1.5	5	7.5	Switch	Inc	0	0	Number	0.342	0.355
408	1.5	5	3	Repeat	Con	0	1	Number	0.348	0.43
415.5	1.5	5	6	Switch	Con	0	1	Physical	0.323	0.395
426	1.5	5	3	Switch	Inc	0	0	Number	0.329	0.363
433.5	1.5	5	3	Repeat	Inc	0	1	Number	0.331	0.511
441	1.5	5	3	Switch	Inc	0	1	Physical	0.322	0.379
448.5	1.5	5	3	Switch	Con	0	1	Number	0.305	0.382
456	1.5	5	3	Repeat	Con	0	1	Number	0.308	0.61
463.5	1.5	5	3	Switch	Con	0	1	Physical	0.352	0.368
471	1.5	5	3	Switch	Con	0	1	Number	0.334	0.416
478.5	1.5	5	3	Switch	Inc	0	1	Physical	0.488	0.367
486	1.5	5	6	Repeat	Inc	0	1	Physical	0.305	0.373
