onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
265.5	1.5	1	3	Switch	Inc	0	0	Physical	0.492	0.559
273	1.5	1	3	Switch	Con	0	1	Number	0.55	0.464
280.5	1.5	1	4.5	Switch	Inc	0	1	Physical	0.326	0.528
289.5	1.5	1	3	Repeat	Inc	10	1	Physical	0.415	0.456
297	1.5	1	3	Repeat	Inc	0	1	Physical	0.298	0.408
304.5	1.5	1	3	Switch	Con	10	1	Number	0.299	0.501
312	1.5	1	3	Repeat	Con	10	1	Number	0.345	0.397
319.5	1.5	1	3	Switch	Inc	0	1	Physical	0.315	0.679
327	1.5	1	3	Switch	Inc	0	0	Number	0.304	0.438
334.5	1.5	1	3	Switch	Con	10	1	Physical	0.287	0.386
342	1.5	1	3	Repeat	Inc	10	1	Physical	0.299	0.472
349.5	1.5	1	3	Repeat	Inc	0	1	Physical	0.53	0.649
357	1.5	1	3	Switch	Inc	0	1	Number	0.329	0.71
364.5	1.5	1	3	Switch	Con	0	1	Physical	0.337	0.479
372	1.5	1	3	Switch	Inc	0	1	Number	0.336	0.575
379.5	1.5	1	3	Repeat	Inc	0	1	Number	0.326	0.693
387	1.5	1	6	Repeat	Con	10	1	Number	0.378	0.465
397.5	1.5	1	3	Switch	Inc	0	0	Physical	0.504	0.564
405	1.5	1	3	Repeat	Inc	0	1	Physical	0.397	0.535
412.5	1.5	1	3	Switch	Con	10	1	Number	0.459	0.473
420	1.5	1	4.5	Repeat	Con	0	1	Number	0.313	0.447
429	1.5	1	3	Repeat	Inc	0	1	Number	0.324	0.505
436.5	1.5	1	3	Repeat	Con	0	1	Number	0.354	0.443
444	1.5	1	3	Switch	Inc	0	1	Physical	0.355	0.415
451.5	1.5	1	3	Repeat	Inc	0	1	Physical	0.359	0.443
459	1.5	1	3	Switch	Con	0	1	Number	0.366	0.594
466.5	1.5	1	3	Switch	Inc	0	1	Physical	0.371	0.472
474	1.5	1	3	Switch	Inc	0	1	Number	0.536	0.505
481.5	1.5	1	3	Repeat	Inc	0	1	Number	0.328	0.512
489	1.5	1	3	Repeat	Con	0	1	Number	0.363	0.471
0	1.5	2	3	Repeat	Inc	10	1	Number	0.38	0.471
7.5	1.5	2	3	Repeat	Con	0	1	Number	0.307	0.421
15	1.5	2	3	Switch	Inc	0	1	Physical	0.357	0.526
22.5	1.5	2	3	Switch	Con	0	1	Number	0.389	0.389
30	1.5	2	3	Repeat	Con	0	1	Number	0.339	0.424
37.5	1.5	2	3	Repeat	Con	0	1	Number	0.305	0.398
45	1.5	2	3	Switch	Inc	0	1	Physical	0.382	0.545
52.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.319	0.448
60	1.5	2	3	Switch	Inc	10	1	Number	0.366	0.538
67.5	1.5	2	3	Switch	Inc	10	1	Physical	0.375	0.402
75	1.5	2	4.5	Switch	Con	10	1	Number	0.317	0.403
84	1.5	2	3	Switch	Inc	10	1	Physical	0.388	0.417
91.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.349	0.806
99	1.5	2	3	Repeat	Con	10	1	Physical	0.302	0.371
106.5	1.5	2	3	Switch	Inc	0	1	Number	0.348	0.773
114	1.5	2	3	Switch	Inc	0	1	Physical	0.43	0.627
121.5	1.5	2	3	Repeat	Con	0	1	Physical	0.326	0.457
129	1.5	2	3	Switch	Inc	0	1	Number	0.309	0.525
136.5	1.5	2	3	Repeat	Inc	0	1	Number	0.342	0.621
144	1.5	2	3	Repeat	Con	0	1	Number	0.353	0.452
151.5	1.5	2	3	Switch	Con	0	1	Physical	0.383	0.55
159	1.5	2	3	Repeat	Con	10	1	Physical	0.32	0.434
166.5	1.5	2	3	Switch	Con	10	1	Number	0.403	0.614
174	1.5	2	3	Switch	Con	0	1	Physical	0.325	0.397
181.5	1.5	2	4.5	Switch	Inc	0	1	Number	0.323	0.563
190.5	1.5	2	3	Switch	Inc	0	1	Physical	0.348	0.509
198	1.5	2	3	Repeat	Con	10	1	Physical	0.271	0.398
205.5	1.5	2	3	Repeat	Con	10	1	Physical	0.32	0.369
213	1.5	2	6	Repeat	Inc	10	1	Physical	0.277	0.416
223.5	1.5	2	4.5	Switch	Inc	0	1	Number	0.358	0.523
232.5	1.5	2	3	Repeat	Inc	10	1	Number	0.428	0.492
240	1.5	2	3	Switch	Inc	0	0	Physical	0.37	0.47
247.5	1.5	2	3	Switch	Inc	0	0	Number	0.384	0.603
255	1.5	2	3	Switch	Con	0	1	Physical	0.36	0.456
262.5	1.5	2	3	Switch	Inc	10	1	Number	0.405	0.595
270	1.5	2	3	Switch	Con	10	1	Physical	0.448	0.431
277.5	1.5	2	3	Repeat	Con	0	1	Physical	0.426	0.444
285	1.5	2	3	Switch	Inc	0	1	Number	0.334	0.57
292.5	1.5	2	3	Repeat	Inc	0	1	Number	0.304	0.615
300	1.5	2	3	Repeat	Con	0	1	Number	0.362	0.627
307.5	1.5	2	3	Switch	Inc	0	1	Physical	0.296	0.559
315	1.5	2	3	Switch	Con	0	1	Number	0.309	0.664
322.5	1.5	2	3	Switch	Con	0	1	Physical	0.354	0.49
330	1.5	2	3	Repeat	Inc	0	1	Physical	0.341	0.571
337.5	1.5	2	3	Switch	Con	10	1	Number	0.304	0.555
345	1.5	2	3	Repeat	Con	0	1	Number	0.4	0.41
352.5	1.5	2	3	Repeat	Con	0	1	Number	0.487	0.463
360	1.5	2	3	Switch	Inc	0	0	Physical	0.305	0.568
367.5	1.5	2	3	Switch	Inc	10	1	Number	0.344	0.435
375	1.5	2	7.5	Repeat	Con	0	1	Number	0.453	0.462
387	1.5	2	3	Switch	Inc	0	0	Physical	0.346	0.464
394.5	1.5	2	6	Repeat	Con	0	1	Physical	0.326	0.4
405	1.5	2	3	Switch	Inc	0	1	Number	0.368	0.524
412.5	1.5	2	3	Repeat	Con	0	1	Number	0.37	0.452
420	1.5	2	3	Switch	Con	0	1	Physical	0.316	0.413
427.5	1.5	2	3	Switch	Con	0	1	Number	0.324	0.6
435	1.5	2	4.5	Switch	Inc	0	1	Physical	0.384	0.507
444	1.5	2	3	Repeat	Con	0	1	Physical	0.308	0.408
451.5	1.5	2	3	Repeat	Con	0	1	Physical	0.266	0.396
459	1.5	2	3	Repeat	Inc	0	1	Physical	0.333	0.569
466.5	1.5	2	3	Switch	Con	0	1	Number	0.322	0.441
474	1.5	2	3	Switch	Con	0	1	Physical	0.358	0.4
481.5	1.5	2	3	Switch	Inc	0	1	Number	0.31	0.493
489	1.5	2	3	Switch	Inc	0	1	Physical	0.311	0.375
0	1.5	3	6	Switch	Con	10	1	Number	0.433	0.466
10.5	1.5	3	3	Repeat	Inc	10	1	Number	0.38	0.478
18	1.5	3	3	Repeat	Inc	10	1	Number	0.339	0.485
25.5	1.5	3	3	Repeat	Inc	0	1	Number	0.282	0.394
33	1.5	3	3	Switch	Inc	10	1	Physical	0.332	0.372
40.5	1.5	3	3	Repeat	Con	0	1	Physical	0.441	0.372
48	1.5	3	3	Switch	Con	10	1	Number	0.344	0.373
55.5	1.5	3	3	Switch	Inc	10	1	Physical	0.368	0.37
63	1.5	3	3	Switch	Inc	10	1	Number	0.362	0.454
70.5	1.5	3	3	Switch	Con	10	1	Physical	0.332	0.378
78	1.5	3	3	Repeat	Con	10	1	Physical	0.273	0.416
85.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.313	0.351
93	1.5	3	3	Switch	Con	10	1	Number	0.313	0.444
100.5	1.5	3	3	Switch	Con	10	1	Physical	0.298	0.341
108	1.5	3	3	Switch	Con	10	1	Number	0.385	0.426
115.5	1.5	3	3	Switch	Con	0	1	Physical	0.305	0.385
123	1.5	3	3	Repeat	Inc	0	0	Physical	0.325	0.409
130.5	1.5	3	3	Repeat	Con	0	1	Physical	0.342	0.404
138	1.5	3	3	Switch	Con	0	1	Number	0.302	0.458
145.5	1.5	3	3	Repeat	Inc	0	1	Number	0.454	0.528
153	1.5	3	3	Repeat	Con	10	1	Number	0.382	0.506
160.5	1.5	3	3	Switch	Inc	10	1	Physical	0.302	0.372
168	1.5	3	3	Switch	Con	0	1	Number	0.509	0.469
175.5	1.5	3	3	Switch	Con	0	1	Physical	0.305	0.373
183	1.5	3	3	Repeat	Inc	0	1	Physical	0.312	0.591
190.5	1.5	3	3	Switch	Con	0	1	Number	0.613	0.451
198	1.5	3	3	Switch	Inc	0	1	Physical	0.349	0.369
205.5	1.5	3	3	Switch	Con	0	1	Number	0.333	0.434
213	1.5	3	3	Switch	Inc	0	1	Physical	0.318	0.379
220.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.285	0.387
228	1.5	3	3	Repeat	Con	10	1	Physical	0.282	0.441
235.5	1.5	3	3	Repeat	Con	0	1	Physical	0.349	0.387
243	1.5	3	3	Switch	Con	0	1	Number	0.326	0.392
250.5	1.5	3	3	Switch	Inc	10	1	Physical	0.395	0.423
258	1.5	3	3	Switch	Inc	0	1	Number	0.28	0.463
265.5	1.5	3	3	Switch	Con	0	1	Physical	0.307	0.389
273	1.5	3	3	Repeat	Con	0	1	Physical	0.309	0.376
280.5	1.5	3	3	Switch	Con	0	1	Number	0.313	0.443
288	1.5	3	4.5	Repeat	Inc	0	0	Number	0.314	0.336
297	1.5	3	3	Repeat	Con	0	1	Number	0.307	0.373
304.5	1.5	3	3	Switch	Inc	0	1	Physical	0.268	0.4
312	1.5	3	3	Switch	Inc	0	1	Number	0.3	0.414
319.5	1.5	3	3	Switch	Inc	0	0	Physical	0.466	0.404
327	1.5	3	3	Repeat	Con	0	1	Physical	0.332	0.395
334.5	1.5	3	4.5	Repeat	Inc	0	1	Physical	0.334	0.526
343.5	1.5	3	3	Switch	Con	0	1	Number	0.317	0.396
351	1.5	3	4.5	Repeat	Con	0	1	Number	0.366	0.365
360	1.5	3	6	Switch	Con	0	1	Physical	0.27	0.372
370.5	1.5	3	3	Switch	Con	0	1	Number	0.293	0.421
378	1.5	3	3	Switch	Inc	0	1	Physical	0.421	0.412
385.5	1.5	3	3	Switch	Con	0	0	Number	0.361	0.412
393	1.5	3	3	Repeat	Inc	0	1	Number	0.307	0.558
400.5	1.5	3	3	Repeat	Inc	0	0	Number	0.293	0.496
408	1.5	3	4.5	Switch	Inc	0	1	Physical	0.313	0.568
417	1.5	3	7.5	Switch	Inc	0	1	Number	0.304	0.437
429	1.5	3	3	Switch	Con	0	1	Physical	0.351	0.403
436.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.508	0.475
444	1.5	3	3	Repeat	Inc	0	1	Physical	0.374	0.516
451.5	1.5	3	3	Switch	Con	0	1	Number	0.314	0.41
459	1.5	3	3	Switch	Con	0	1	Physical	0.287	0.397
466.5	1.5	3	3	Switch	Inc	0	1	Number	0.307	0.498
474	1.5	3	3	Switch	Inc	0	1	Physical	0.341	0.411
481.5	1.5	3	3	Repeat	Inc	0	0	Physical	0.298	0.508
489	1.5	3	3	Switch	Inc	0	1	Number	0.379	0.532
0	1.5	4	3	Switch	Inc	0	0	Physical	0.325	0.469
7.5	1.5	4	3	Switch	Con	10	1	Number	0.329	0.445
15	1.5	4	3	Switch	Con	10	1	Physical	0.279	0.362
22.5	1.5	4	3	Repeat	Con	0	1	Physical	0.31	0.392
30	1.5	4	3	Repeat	Con	0	1	Physical	0.253	0.373
37.5	1.5	4	3	Switch	Con	10	1	Number	0.281	0.372
45	1.5	4	3	Switch	Inc	0	0	Physical	0.26	0.467
52.5	1.5	4	3	Switch	Inc	10	1	Number	0.331	0.503
60	1.5	4	3	Repeat	Con	0	1	Number	0.284	0.991
67.5	1.5	4	3	Repeat	Con	0	1	Number	0.31	0.414
75	1.5	4	3	Repeat	Con	0	1	Number	0.293	0.402
82.5	1.5	4	3	Switch	Inc	0	0	Physical	0.246	0.408
90	1.5	4	3	Repeat	Inc	0	1	Physical	0.298	0.485
97.5	1.5	4	3	Switch	Inc	0	1	Number	0.299	0.443
105	1.5	4	3	Switch	Inc	10	1	Physical	0.287	0.427
112.5	1.5	4	3	Switch	Con	0	1	Number	0.329	0.494
120	1.5	4	3	Switch	Con	0	1	Physical	0.294	0.44
127.5	1.5	4	3	Repeat	Inc	10	1	Physical	0.263	0.415
135	1.5	4	3	Repeat	Con	0	1	Physical	0.327	0.526
142.5	1.5	4	7.5	Repeat	Con	10	1	Physical	0.268	0.412
154.5	1.5	4	3	Switch	Inc	0	1	Number	0.423	0.423
162	1.5	4	3	Repeat	Inc	0	1	Number	0.318	0.409
169.5	1.5	4	3	Switch	Inc	10	1	Physical	0.482	0.365
177	1.5	4	3	Switch	Con	0	1	Number	0.364	0.47
184.5	1.5	4	3	Repeat	Inc	10	1	Number	0.313	0.459
192	1.5	4	3	Switch	Inc	10	1	Physical	0.359	0.391
199.5	1.5	4	6	Repeat	Con	10	1	Physical	0.268	0.4
210	1.5	4	3	Repeat	Inc	0	0	Physical	0.283	0.385
217.5	1.5	4	4.5	Switch	Con	0	1	Number	0.353	0.437
226.5	1.5	4	3	Switch	Inc	10	1	Physical	0.298	0.489
234	1.5	4	3	Switch	Inc	0	0	Number	0.317	0.425
241.5	1.5	4	3	Repeat	Con	0	1	Number	0.295	0.498
249	1.5	4	4.5	Repeat	Con	0	1	Number	0.292	0.389
258	1.5	4	3	Switch	Inc	0	1	Physical	0.294	0.491
265.5	1.5	4	3	Switch	Inc	0	1	Number	0.263	0.358
273	1.5	4	3	Switch	Con	0	1	Physical	0.291	0.388
280.5	1.5	4	3	Switch	Con	10	1	Number	0.405	0.38
288	1.5	4	6	Switch	Inc	0	1	Physical	0.32	0.417
298.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.373	0.519
306	1.5	4	3	Switch	Con	0	0	Number	0.374	0.561
313.5	1.5	4	3	Repeat	Inc	0	1	Number	0.342	0.41
321	1.5	4	3	Switch	Inc	0	1	Physical	0.345	0.428
328.5	1.5	4	3	Switch	Inc	10	1	Number	0.279	0.439
336	1.5	4	3	Switch	Inc	0	1	Physical	0.294	0.406
343.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.307	0.425
351	1.5	4	3	Repeat	Con	0	1	Physical	0.283	0.399
358.5	1.5	4	3	Switch	Inc	0	1	Number	0.393	0.433
366	1.5	4	4.5	Repeat	Inc	10	1	Number	0.317	0.462
375	1.5	4	3	Switch	Inc	0	1	Physical	0.288	0.588
382.5	1.5	4	4.5	Switch	Con	0	1	Number	0.333	0.391
391.5	1.5	4	3	Switch	Inc	0	1	Physical	0.288	0.569
399	1.5	4	3	Repeat	Inc	0	1	Physical	0.287	0.49
406.5	1.5	4	3	Switch	Con	10	1	Number	0.263	0.369
414	1.5	4	3	Repeat	Con	0	1	Number	0.286	0.372
421.5	1.5	4	3	Repeat	Con	0	1	Number	0.28	0.367
429	1.5	4	3	Switch	Con	0	1	Physical	0.446	0.34
436.5	1.5	4	3	Switch	Inc	0	1	Number	0.299	0.365
444	1.5	4	3	Switch	Con	0	1	Physical	0.296	0.419
451.5	1.5	4	3	Switch	Con	0	1	Number	0.283	0.452
459	1.5	4	3	Repeat	Con	0	1	Number	0.297	0.423
466.5	1.5	4	3	Switch	Con	0	1	Physical	0.284	0.412
474	1.5	4	3	Repeat	Inc	0	0	Physical	0.291	0.495
481.5	1.5	4	3	Repeat	Con	0	1	Physical	0.36	0.415
489	1.5	4	3	Switch	Con	0	1	Number	0.346	0.494
0	1.5	5	3	Repeat	Inc	10	1	Number	0.337	0.505
7.5	1.5	5	3	Repeat	Inc	10	1	Number	0.28	0.429
15	1.5	5	3	Repeat	Inc	0	1	Number	0.269	0.389
22.5	1.5	5	3	Switch	Con	10	1	Physical	0.259	0.455
30	1.5	5	3	Repeat	Inc	0	0	Physical	0.28	0.44
37.5	1.5	5	3	Switch	Inc	0	1	Number	0.335	0.494
45	1.5	5	4.5	Switch	Inc	0	1	Physical	0.27	0.536
54	1.5	5	3	Repeat	Inc	0	1	Physical	0.336	0.522
61.5	1.5	5	3	Repeat	Con	0	1	Physical	0.274	0.375
69	1.5	5	3	Switch	Con	10	1	Number	0.345	0.357
76.5	1.5	5	4.5	Repeat	Con	0	1	Number	0.293	0.359
85.5	1.5	5	3	Switch	Con	10	1	Physical	0.377	0.452
93	1.5	5	3	Switch	Con	0	1	Number	0.321	0.372
100.5	1.5	5	3	Switch	Con	10	1	Physical	0.391	0.424
108	1.5	5	3	Repeat	Con	0	1	Physical	0.319	0.376
115.5	1.5	5	6	Repeat	Inc	0	0	Physical	0.268	0.479
126	1.5	5	3	Repeat	Con	0	1	Physical	0.322	0.405
133.5	1.5	5	3	Switch	Con	0	1	Number	0.287	0.427
141	1.5	5	3	Repeat	Con	10	1	Number	0.327	0.416
148.5	1.5	5	3	Switch	Con	0	1	Physical	0.314	0.386
156	1.5	5	3	Switch	Con	10	1	Number	0.294	0.406
163.5	1.5	5	3	Switch	Con	10	1	Physical	0.29	0.421
171	1.5	5	3	Switch	Con	10	1	Number	0.332	0.371
178.5	1.5	5	3	Switch	Con	0	1	Physical	0.299	0.423
186	1.5	5	7.5	Repeat	Inc	0	1	Physical	0.321	0.4
198	1.5	5	3	Repeat	Con	0	1	Physical	0.448	0.407
205.5	1.5	5	3	Switch	Inc	0	1	Number	0.296	0.423
213	1.5	5	3	Repeat	Inc	10	1	Number	0.311	0.367
220.5	1.5	5	3	Repeat	Con	0	1	Number	0.525	0.389
228	1.5	5	3	Repeat	Con	0	1	Number	0.306	0.371
235.5	1.5	5	3	Switch	Inc	0	0	Physical	0.245	0.679
243	1.5	5	6	Repeat	Inc	0	1	Physical	0.279	0.336
253.5	1.5	5	3	Switch	Inc	10	1	Number	0.388	0.409
261	1.5	5	3	Switch	Inc	0	0	Physical	0.329	0.453
268.5	1.5	5	3	Switch	Inc	0	1	Number	0.258	0.387
276	1.5	5	3	Repeat	Con	0	1	Number	0.279	0.366
283.5	1.5	5	3	Repeat	Con	0	1	Number	0.307	0.436
291	1.5	5	3	Repeat	Con	0	1	Number	0.302	0.339
298.5	1.5	5	3	Switch	Inc	10	1	Physical	0.275	0.38
306	1.5	5	3	Repeat	Con	0	1	Physical	0.296	0.4
313.5	1.5	5	3	Switch	Inc	0	1	Number	0.285	0.379
321	1.5	5	3	Repeat	Con	0	1	Number	0.285	0.38
328.5	1.5	5	3	Switch	Inc	0	1	Physical	0.287	0.449
336	1.5	5	3	Switch	Inc	0	1	Number	0.286	0.472
343.5	1.5	5	3	Switch	Inc	10	1	Physical	0.343	0.399
351	1.5	5	3	Switch	Inc	0	1	Number	0.321	0.425
358.5	1.5	5	3	Switch	Inc	10	1	Physical	0.296	0.415
366	1.5	5	3	Repeat	Con	10	1	Physical	0.265	0.402
373.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.269	0.35
381	1.5	5	3	Switch	Inc	0	1	Number	0.293	0.393
388.5	1.5	5	3	Repeat	Con	0	1	Number	0.322	0.358
396	1.5	5	3	Switch	Inc	0	0	Physical	0.308	0.38
403.5	1.5	5	4.5	Switch	Inc	0	1	Number	0.306	0.412
412.5	1.5	5	3	Repeat	Inc	0	1	Number	0.305	0.396
420	1.5	5	3	Repeat	Con	0	1	Number	0.313	0.366
427.5	1.5	5	3	Switch	Con	0	1	Physical	0.284	0.365
435	1.5	5	3	Repeat	Inc	0	0	Physical	0.276	0.362
442.5	1.5	5	3	Repeat	Con	0	1	Physical	0.259	0.359
450	1.5	5	3	Switch	Con	0	1	Number	0.277	0.578
457.5	1.5	5	4.5	Switch	Inc	0	1	Physical	0.287	0.427
466.5	1.5	5	3	Switch	Con	0	1	Number	0.313	0.363
474	1.5	5	3	Switch	Con	0	1	Physical	0.34	0.374
481.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.571	0.469
489	1.5	5	3	Repeat	Inc	0	1	Physical	0.294	0.373
