onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
270	1.5	2	4.5	Repeat	Inc	0	1	Number	0.414	0.896
279	1.5	2	3	Null	Inc	0	0	NoChoice	0	0
286.5	1.5	2	3	Switch	Con	0	1	Physical	0.429	0.521
294	1.5	2	3	Switch	Inc	0	0	Number	0.599	1.059
301.5	1.5	2	3	Repeat	Con	10	1	Number	0.279	0.546
309	1.5	2	3	Switch	Con	0	1	Physical	0.31	0.508
316.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.36	0.506
324	1.5	2	3	Switch	Inc	0	1	Number	0.279	0.817
331.5	1.5	2	3	Repeat	Con	0	1	Number	0.497	0.631
339	1.5	2	4.5	Repeat	Con	10	1	Number	0.364	0.365
348	1.5	2	3	Repeat	Con	10	1	Number	0.32	0.451
355.5	1.5	2	3	Repeat	Con	0	1	Number	0.531	0.427
363	1.5	2	3	Repeat	Con	0	1	Number	0.379	0.486
370.5	1.5	2	3	Switch	Con	10	1	Physical	0.35	0.457
378	1.5	2	3	Repeat	Inc	0	1	Physical	0.447	0.541
385.5	1.5	2	3	Repeat	Con	0	1	Physical	0.445	0.366
393	1.5	2	7.5	Switch	Inc	0	0	Number	0.506	1.32
405	1.5	2	3	Repeat	Inc	0	1	Number	0.334	0.754
412.5	1.5	2	3	Repeat	Con	0	1	Number	0.795	1.013
420	1.5	2	3	Repeat	Inc	0	1	Number	0.833	0.436
427.5	1.5	2	3	Switch	Inc	0	0	Physical	0.448	0.882
435	1.5	2	3	Switch	Con	0	1	Number	0.388	0.506
442.5	1.5	2	3	Switch	Inc	0	1	Physical	0.394	0.355
450	1.5	2	3	Switch	Con	0	1	Number	0.867	0.85
457.5	1.5	2	3	Switch	Inc	0	1	Physical	0.369	0.638
465	1.5	2	4.5	Switch	Inc	0	0	Number	0.377	0.684
474	1.5	2	3	Repeat	Inc	0	0	Number	0.62	0.714
481.5	1.5	2	3	Repeat	Con	0	1	Number	0.333	0.442
489	1.5	2	3	Switch	Con	0	1	Physical	0.348	0.521
0	1.5	3	3	Repeat	Con	0	1	Physical	0.747	0.491
7.5	1.5	3	3	Repeat	Con	0	0	Physical	0.287	0.396
15	1.5	3	3	Switch	Con	10	1	Number	0.259	0.508
22.5	1.5	3	3	Repeat	Inc	0	1	Number	0.254	0.856
30	1.5	3	3	Switch	Con	0	1	Physical	0.534	0.424
37.5	1.5	3	3	Switch	Con	0	1	Number	0.579	0.479
45	1.5	3	3	Switch	Inc	0	1	Physical	0.355	0.358
52.5	1.5	3	3	Repeat	Con	10	1	Physical	0.498	0.447
60	1.5	3	3	Repeat	Inc	10	1	Physical	0.349	0.334
67.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.31	0.775
75	1.5	3	3	Repeat	Inc	0	0	Physical	0.435	0.573
82.5	1.5	3	3	Switch	Con	10	1	Number	0.295	0.638
90	1.5	3	3	Switch	Con	10	1	Physical	0.387	0.414
97.5	1.5	3	3	Switch	Con	0	1	Number	0.284	0.363
105	1.5	3	3	Repeat	Con	10	1	Number	0.494	0.614
112.5	1.5	3	3	Repeat	Inc	0	0	Number	0.322	0.491
120	1.5	3	7.5	Repeat	Inc	10	1	Number	0.314	0.657
132	1.5	3	4.5	Repeat	Inc	0	0	Number	0.294	0.392
141	1.5	3	3	Switch	Con	0	0	Physical	0.6	0.376
148.5	1.5	3	4.5	Repeat	Con	0	1	Physical	0.375	0.59
157.5	1.5	3	3	Switch	Con	10	1	Number	0.36	0.482
165	1.5	3	3	Repeat	Inc	10	1	Number	0.536	0.588
172.5	1.5	3	3	Repeat	Con	10	1	Number	0.436	0.482
180	1.5	3	3	Repeat	Inc	0	1	Number	0.277	0.369
187.5	1.5	3	3	Switch	Inc	0	1	Physical	0.397	0.408
195	1.5	3	3	Repeat	Con	0	1	Physical	0.471	0.51
202.5	1.5	3	3	Repeat	Con	0	1	Physical	0.348	0.532
210	1.5	3	3	Switch	Con	0	1	Number	0.298	0.595
217.5	1.5	3	3	Null	Inc	0	0	NoChoice	0	0.464
225	1.5	3	3	Switch	Con	10	1	Number	0.464	0.463
232.5	1.5	3	3	Switch	Inc	0	0	Physical	0.539	0.73
240	1.5	3	3	Repeat	Inc	0	1	Physical	0.464	0.65
247.5	1.5	3	3	Switch	Inc	0	1	Number	0.398	0.349
255	1.5	3	3	Switch	Inc	0	1	Physical	0.389	0.389
262.5	1.5	3	3	Switch	Con	0	1	Number	0.488	0.437
270	1.5	3	3	Repeat	Inc	0	0	Number	0.599	0.591
277.5	1.5	3	4.5	Switch	Con	0	1	Physical	0.376	1.325
286.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.426	0.787
294	1.5	3	3	Repeat	Con	0	1	Physical	0.391	0.416
301.5	1.5	3	3	Repeat	Con	0	1	Physical	0.563	0.563
309	1.5	3	6	Repeat	Inc	0	1	Physical	0.398	1.207
319.5	1.5	3	3	Repeat	Inc	0	0	Physical	0.466	0.672
327	1.5	3	3	Repeat	Con	0	1	Physical	0.431	0.88
334.5	1.5	3	3	Switch	Inc	0	1	Number	0.418	0.662
342	1.5	3	3	Repeat	Inc	0	1	Number	0.738	0.515
349.5	1.5	3	3	Switch	Con	0	0	Physical	0.756	0.463
357	1.5	3	3	Repeat	Inc	0	1	Physical	0.36	0.396
364.5	1.5	3	3	Repeat	Inc	10	1	Physical	0.417	0.362
372	1.5	3	3	Repeat	Con	0	0	Physical	0.38	0.287
379.5	1.5	3	3	Switch	Inc	0	0	Number	0.267	0.437
387	1.5	3	3	Repeat	Inc	0	1	Number	0.342	0.498
394.5	1.5	3	3	Switch	Con	0	1	Physical	0.518	0.545
402	1.5	3	3	Repeat	Inc	0	1	Physical	0.521	0.532
409.5	1.5	3	3	Repeat	Con	0	1	Physical	0.534	0.54
417	1.5	3	3	Switch	Con	0	0	Number	0.691	1.325
424.5	1.5	3	4.5	Repeat	Inc	0	0	Number	0.38	0.387
433.5	1.5	3	3	Repeat	Inc	0	1	Number	0.332	0.507
441	1.5	3	3	Repeat	Con	0	1	Number	0.371	0.618
448.5	1.5	3	3	Repeat	Con	0	1	Number	0.691	0.688
456	1.5	3	3	Repeat	Inc	0	1	Number	0.627	1.026
463.5	1.5	3	3	Switch	Con	0	1	Physical	0.504	0.56
471	1.5	3	3	Repeat	Con	10	1	Physical	0.358	0.36
478.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.658	0.399
486	1.5	3	6	Switch	Inc	0	0	Number	0.823	0.412
0	1.5	4	3	Switch	Inc	0	1	Physical	0.517	0.426
7.5	1.5	4	3	Switch	Inc	0	0	Number	0.297	0.396
15	1.5	4	3	Repeat	Inc	0	0	Number	0.286	0.48
22.5	1.5	4	3	Repeat	Inc	0	0	Number	0.417	0.554
30	1.5	4	3	Repeat	Con	0	1	Number	0.321	0.604
37.5	1.5	4	3	Switch	Inc	0	1	Physical	0.332	0.618
45	1.5	4	3	Switch	Con	10	1	Number	0.24	0.471
52.5	1.5	4	3	Switch	Inc	10	1	Physical	0.313	0.465
60	1.5	4	3	Switch	Inc	0	0	Number	0.301	0.446
67.5	1.5	4	7.5	Repeat	Inc	0	0	Number	0.329	0.491
79.5	1.5	4	3	Repeat	Inc	0	1	Number	0.34	0.821
87	1.5	4	3	Switch	Con	0	1	Physical	0.404	0.424
94.5	1.5	4	3	Repeat	Inc	10	1	Physical	0.445	0.493
102	1.5	4	3	Repeat	Inc	0	1	Physical	0.508	0.336
109.5	1.5	4	3	Switch	Inc	10	1	Number	0.35	0.443
117	1.5	4	3	Repeat	Inc	0	0	Number	0.674	0.352
124.5	1.5	4	3	Switch	Inc	10	1	Physical	0.536	0.428
132	1.5	4	3	Switch	Con	10	1	Number	0.624	0.676
139.5	1.5	4	3	Repeat	Con	10	1	Number	0.734	0.525
147	1.5	4	3	Repeat	Inc	0	0	Number	0.422	0.419
154.5	1.5	4	3	Switch	Con	0	1	Physical	0.376	0.417
162	1.5	4	3	Repeat	Inc	0	0	Physical	0.479	0.56
169.5	1.5	4	3	Repeat	Con	0	0	Physical	0.594	0.364
177	1.5	4	3	Switch	Inc	0	0	Number	0.313	0.338
184.5	1.5	4	3	Switch	Inc	0	1	Physical	0.364	0.437
192	1.5	4	3	Switch	Inc	0	1	Number	0.59	0.7
199.5	1.5	4	3	Repeat	Inc	0	1	Number	0.411	0.622
207	1.5	4	3	Switch	Inc	0	0	Physical	0.506	0.507
214.5	1.5	4	3	Switch	Con	10	1	Number	0.31	0.438
222	1.5	4	3	Repeat	Con	10	1	Number	0.361	0.434
229.5	1.5	4	3	Repeat	Inc	0	0	Number	0.454	0.559
237	1.5	4	4.5	Switch	Con	0	1	Physical	0.381	0.568
246	1.5	4	3	Repeat	Con	10	1	Physical	0.464	0.481
253.5	1.5	4	3	Null	Inc	0	0	NoChoice	0	0
261	1.5	4	3	Switch	Con	0	1	Physical	0.284	0.319
268.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.318	0.393
276	1.5	4	3	Repeat	Inc	0	1	Physical	0.461	0.617
283.5	1.5	4	3	Null	Con	0	0	NoChoice	0	0
291	1.5	4	3	Switch	Inc	0	0	Number	0.296	0.584
298.5	1.5	4	3	Switch	Con	0	1	Physical	0.303	0.396
306	1.5	4	3	Switch	Inc	0	0	Number	0.325	0.489
313.5	1.5	4	3	Repeat	Inc	0	0	Number	0.414	0.976
321	1.5	4	3	Switch	Con	0	0	Physical	0.446	0.577
328.5	1.5	4	4.5	Repeat	Con	0	1	Physical	0.363	0.375
337.5	1.5	4	4.5	Switch	Con	0	1	Number	0.303	0.969
346.5	1.5	4	3	Switch	Inc	10	1	Physical	0.372	0.406
354	1.5	4	3	Repeat	Inc	0	1	Physical	0.543	0.43
361.5	1.5	4	3	Switch	Con	0	1	Number	0.366	0.401
369	1.5	4	3	Repeat	Con	0	1	Number	0.338	0.417
376.5	1.5	4	3	Switch	Con	0	1	Physical	0.282	0.657
384	1.5	4	3	Repeat	Inc	0	1	Physical	0.446	0.61
391.5	1.5	4	6	Switch	Con	0	1	Number	0.691	0.724
402	1.5	4	3	Switch	Con	0	1	Physical	0.617	1.042
409.5	1.5	4	3	Switch	Con	0	1	Number	0.514	0.446
417	1.5	4	3	Switch	Con	0	1	Physical	0.495	0.504
424.5	1.5	4	6	Null	Con	0	0	NoChoice	0	0
435	1.5	4	3	Switch	Con	0	1	Physical	0.314	0.403
442.5	1.5	4	3	Switch	Con	10	1	Number	0.396	0.46
450	1.5	4	3	Repeat	Con	0	1	Number	0.311	0.724
457.5	1.5	4	3	Switch	Inc	10	1	Physical	0.497	0.281
465	1.5	4	3	Switch	Con	0	1	Number	0.367	0.456
472.5	1.5	4	3	Switch	Con	0	1	Physical	0.871	0.559
480	1.5	4	3	Switch	Con	0	0	Number	0.43	0.463
487.5	1.5	4	4.5	Switch	Con	10	1	Physical	0.389	0.452
0	1.5	5	3	Repeat	Con	0	1	Physical	0.634	0.4
7.5	1.5	5	3	Switch	Inc	0	0	Number	0.491	0.401
15	1.5	5	3	Switch	Con	10	1	Physical	0.237	0.323
22.5	1.5	5	3	Switch	Inc	0	0	Number	0.299	0.392
30	1.5	5	3	Repeat	Inc	0	0	Number	0.921	0.814
37.5	1.5	5	3	Repeat	Con	0	1	Number	0.325	0.408
45	1.5	5	3	Repeat	Con	0	1	Number	0.264	0.448
52.5	1.5	5	6	Repeat	Inc	0	0	Number	0.438	0.42
63	1.5	5	3	Repeat	Inc	10	1	Number	0.278	0.46
70.5	1.5	5	3	Repeat	Inc	10	1	Number	0.469	0.476
78	1.5	5	3	Repeat	Con	10	1	Number	0.509	0.449
85.5	1.5	5	3	Repeat	Con	10	1	Number	0.437	0.333
93	1.5	5	3	Repeat	Con	0	1	Number	0.315	0.479
100.5	1.5	5	3	Repeat	Inc	0	0	Number	0.353	0.468
108	1.5	5	3	Switch	Inc	10	1	Physical	0.329	0.411
115.5	1.5	5	3	Repeat	Con	0	1	Physical	0.511	0.504
123	1.5	5	3	Switch	Inc	0	0	Number	0.519	0.463
130.5	1.5	5	7.5	Repeat	Inc	0	0	Number	0.197	0.553
142.5	1.5	5	3	Switch	Con	0	1	Physical	0.423	0.399
150	1.5	5	3	Switch	Inc	10	1	Number	0.351	0.544
157.5	1.5	5	3	Repeat	Con	10	1	Number	0.5	0.436
165	1.5	5	3	Repeat	Inc	0	0	Number	0.469	0.679
172.5	1.5	5	3	Switch	Inc	0	1	Physical	0.384	0.388
180	1.5	5	3	Switch	Inc	0	0	Number	0.288	0.435
187.5	1.5	5	3	Repeat	Con	0	1	Number	0.287	0.359
195	1.5	5	3	Switch	Con	10	1	Physical	0.227	0.413
202.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.545	0.527
210	1.5	5	3	Repeat	Con	0	0	Physical	1.272	0.472
217.5	1.5	5	3	Switch	Inc	0	1	Number	0.389	0.63
225	1.5	5	3	Switch	Inc	0	1	Physical	0.312	0.64
232.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.37	0.344
240	1.5	5	3	Switch	Inc	10	1	Number	0.37	0.645
247.5	1.5	5	3	Repeat	Con	0	1	Number	0.641	0.559
255	1.5	5	4.5	Switch	Con	0	1	Physical	0.348	0.523
264	1.5	5	3	Switch	Con	0	1	Number	0.405	0.453
271.5	1.5	5	3	Switch	Con	0	1	Physical	0.519	0.568
279	1.5	5	6	Null	Con	0	0	NoChoice	0	0
289.5	1.5	5	3	Switch	Inc	10	1	Number	0.33	0.47
297	1.5	5	3	Repeat	Con	0	1	Number	0.423	0.431
304.5	1.5	5	3	Switch	Con	0	1	Physical	0.445	0.494
312	1.5	5	3	Repeat	Inc	10	1	Physical	0.407	0.419
319.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.446	0.499
327	1.5	5	3	Repeat	Inc	0	0	Physical	0.358	0.659
334.5	1.5	5	3	Switch	Inc	0	1	Number	0.349	0.514
342	1.5	5	3	Switch	Con	0	1	Physical	0.421	0.356
349.5	1.5	5	3	Switch	Con	0	1	Number	0.495	0.501
357	1.5	5	3	Switch	Inc	0	1	Physical	0.553	0.623
364.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.346	0.516
372	1.5	5	3	Null	Con	0	0	NoChoice	0	0.686
379.5	1.5	5	3	Switch	Con	10	1	Physical	0.708	0.433
387	1.5	5	3	Repeat	Con	10	1	Physical	0.363	0.4
394.5	1.5	5	4.5	Repeat	Con	10	1	Physical	0.372	0.416
403.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.431	0.429
411	1.5	5	3	Repeat	Con	0	1	Physical	0.394	0.469
418.5	1.5	5	3	Switch	Con	0	1	Number	0.429	0.646
426	1.5	5	4.5	Repeat	Inc	0	1	Number	0.477	0.59
435	1.5	5	3	Switch	Con	0	1	Physical	0.714	0.416
442.5	1.5	5	4.5	Switch	Con	0	1	Number	0.668	0.428
451.5	1.5	5	3	Switch	Inc	0	1	Physical	0.876	0.304
459	1.5	5	3	Switch	Inc	0	0	Number	0.374	0.477
466.5	1.5	5	3	Repeat	Inc	0	1	Number	0.452	0.686
474	1.5	5	3	Repeat	Con	0	0	Number	1.269	0.635
481.5	1.5	5	3	Switch	Con	10	1	Physical	0.428	0.439
489	1.5	5	3	Switch	Inc	0	1	Number	0.477	0.813
