onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
61.5	1.5	4	3	Repeat	Con	0	1	Number	0.659	0.538
69	1.5	4	3	Switch	Inc	10	1	Physical	0.361	0.472
76.5	1.5	4	3	Switch	Con	0	1	Number	0.502	0.522
84	1.5	4	3	Switch	Inc	0	1	Physical	0.625	1.135
91.5	1.5	4	3	Null	Con	0	0	NoChoice	0	0
99	1.5	4	3	Switch	Inc	0	1	Physical	0.448	0.647
106.5	1.5	4	4.5	Repeat	Inc	0	1	Physical	0.399	0.757
115.5	1.5	4	3	Repeat	Con	0	1	Physical	0.461	0.491
123	1.5	4	3	Switch	Con	0	1	Number	0.267	0.667
130.5	1.5	4	3	Switch	Con	0	1	Physical	0.429	0.526
138	1.5	4	4.5	Switch	Con	0	1	Number	0.329	0.544
147	1.5	4	3	Repeat	Con	0	1	Number	1.093	0.515
154.5	1.5	4	3	Repeat	Con	0	1	Number	0.622	0.555
162	1.5	4	3	Switch	Con	0	1	Physical	0.365	0.427
169.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.297	0.624
177	1.5	4	3	Switch	Inc	0	1	Number	0.45	0.649
184.5	1.5	4	3	Repeat	Con	0	1	Number	0.346	0.726
192	1.5	4	3	Switch	Inc	0	1	Physical	0.372	0.992
199.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.548	0.658
207	1.5	4	3	Switch	Inc	0	0	Number	1.362	0.54
214.5	1.5	4	3	Repeat	Inc	0	1	Number	0.314	0.654
222	1.5	4	3	Repeat	Inc	0	1	Number	0.45	0.54
229.5	1.5	4	3	Switch	Con	0	1	Physical	0.549	0.967
237	1.5	4	3	Repeat	Inc	10	1	Physical	0.414	0.424
244.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.634	0.627
252	1.5	4	3	Switch	Con	10	1	Number	0.526	0.416
259.5	1.5	4	3	Repeat	Con	0	1	Number	1.39	0.507
267	1.5	4	3	Repeat	Con	10	1	Number	0.368	0.449
274.5	1.5	4	6	Repeat	Inc	0	1	Number	0.566	0.63
285	1.5	4	3	Switch	Inc	0	1	Physical	0.299	0.528
292.5	1.5	4	3	Switch	Inc	0	1	Number	0.335	0.81
300	1.5	4	3	Switch	Con	0	1	Physical	0.322	0.479
307.5	1.5	4	3	Switch	Inc	0	1	Number	0.38	0.972
315	1.5	4	3	Repeat	Con	0	1	Number	0.618	0.51
322.5	1.5	4	6	Switch	Inc	0	1	Physical	0.659	0.941
333	1.5	4	7.5	Switch	Inc	0	1	Number	0.47	0.582
345	1.5	4	3	Repeat	Inc	0	1	Number	0.481	0.698
352.5	1.5	4	3	Repeat	Con	0	1	Number	0.459	0.771
360	1.5	4	4.5	Switch	Inc	0	1	Physical	0.713	0.638
369	1.5	4	3	Switch	Con	0	1	Number	0.392	0.46
376.5	1.5	4	3	Repeat	Inc	0	1	Number	0.706	0.643
384	1.5	4	3	Switch	Con	10	1	Physical	0.366	0.46
391.5	1.5	4	3	Repeat	Inc	0	1	Physical	1.027	0.813
399	1.5	4	3	Switch	Inc	0	1	Number	0.565	0.702
406.5	1.5	4	3	Repeat	Con	0	1	Number	0.625	0.563
414	1.5	4	3	Switch	Inc	0	0	Physical	0.504	0.676
421.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.406	0.509
429	1.5	4	3	Switch	Con	0	1	Number	0.498	0.61
436.5	1.5	4	3	Switch	Con	0	1	Physical	0.641	0.915
444	1.5	4	3	Switch	Inc	0	1	Number	0.776	0.572
451.5	1.5	4	3	Switch	Inc	0	1	Physical	0.667	0.839
459	1.5	4	3	Null	Con	0	0	NoChoice	0	1.3
466.5	1.5	4	3	Switch	Inc	0	1	Physical	0.326	0.581
474	1.5	4	3	Repeat	Con	0	1	Physical	0.44	0.563
481.5	1.5	4	3	Null	Con	0	0	NoChoice	0	0
489	1.5	4	3	Switch	Con	0	1	Number	0.33	0.562
0	1.5	5	3	Repeat	Con	0	1	Number	0.538	0.437
7.5	1.5	5	3	Repeat	Con	0	0	Number	0.778	0.646
15	1.5	5	3	Switch	Con	0	1	Physical	0.702	0.399
22.5	1.5	5	3	Repeat	Con	0	1	Physical	0.516	0.619
30	1.5	5	3	Repeat	Inc	10	1	Physical	1.153	0.408
37.5	1.5	5	3	Switch	Con	0	1	Number	0.789	0.437
45	1.5	5	3	Repeat	Inc	10	1	Number	0.459	0.494
52.5	1.5	5	6	Repeat	Inc	0	1	Number	0.494	0.672
63	1.5	5	3	Switch	Con	0	1	Physical	0.421	0.473
70.5	1.5	5	3	Repeat	Inc	10	1	Physical	0.68	0.44
78	1.5	5	3	Switch	Inc	0	1	Number	0.605	0.603
85.5	1.5	5	3	Repeat	Con	0	1	Number	0.485	0.419
93	1.5	5	3	Switch	Inc	0	1	Physical	0.349	0.419
100.5	1.5	5	3	Switch	Inc	0	0	Number	0.467	0.644
108	1.5	5	3	Null	Inc	0	0	NoChoice	0	0
115.5	1.5	5	3	Switch	Inc	0	1	Number	0.312	0.513
123	1.5	5	3	Repeat	Con	0	1	Number	0.454	0.705
130.5	1.5	5	4.5	Switch	Con	0	1	Physical	0.314	0.686
139.5	1.5	5	3	Repeat	Con	10	1	Physical	0.332	0.495
147	1.5	5	3	Repeat	Inc	0	1	Physical	0.61	0.691
154.5	1.5	5	3	Switch	Inc	0	1	Number	0.402	0.582
162	1.5	5	3	Repeat	Inc	0	1	Number	0.374	0.548
169.5	1.5	5	3	Switch	Inc	0	1	Physical	0.316	0.6
177	1.5	5	3	Switch	Con	0	1	Number	0.584	0.594
184.5	1.5	5	3	Switch	Con	0	1	Physical	0.597	0.778
192	1.5	5	3	Repeat	Inc	0	1	Physical	1.229	0.731
199.5	1.5	5	3	Switch	Inc	0	0	Number	0.3	0.733
207	1.5	5	3	Repeat	Con	10	1	Number	0.336	0.495
214.5	1.5	5	6	Switch	Inc	0	1	Physical	0.444	1.106
225	1.5	5	3	Repeat	Con	0	1	Physical	0.343	0.68
232.5	1.5	5	3	Switch	Con	10	1	Number	0.381	0.461
240	1.5	5	3	Repeat	Con	0	1	Number	0.632	0.52
247.5	1.5	5	3	Repeat	Inc	0	1	Number	0.47	0.708
255	1.5	5	3	Repeat	Con	10	1	Number	0.595	0.479
262.5	1.5	5	3	Switch	Inc	0	0	Physical	0.462	0.596
270	1.5	5	3	Null	Con	0	0	NoChoice	0	0
277.5	1.5	5	3	Switch	Con	10	1	Physical	0.388	0.419
285	1.5	5	4.5	Repeat	Con	10	1	Physical	0.48	0.407
294	1.5	5	7.5	Switch	Con	0	1	Number	0.421	0.423
306	1.5	5	3	Switch	Inc	0	1	Physical	0.326	0.951
313.5	1.5	5	3	Switch	Con	0	0	Number	0.419	0.558
321	1.5	5	4.5	Repeat	Con	0	1	Number	0.259	0.694
330	1.5	5	3	Repeat	Con	0	1	Number	0.307	0.505
337.5	1.5	5	4.5	Switch	Inc	10	1	Physical	0.493	0.467
346.5	1.5	5	3	Switch	Inc	0	1	Number	0.504	1.025
354	1.5	5	3	Switch	Inc	0	1	Physical	0.943	0.448
361.5	1.5	5	3	Switch	Inc	0	0	Number	0.396	0.609
369	1.5	5	3	Repeat	Inc	0	1	Number	0.373	0.616
376.5	1.5	5	3	Repeat	Con	0	1	Number	0.518	0.548
384	1.5	5	3	Switch	Con	0	1	Physical	0.395	0.468
391.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.588	0.878
399	1.5	5	3	Switch	Con	0	1	Number	0.414	0.426
406.5	1.5	5	3	Repeat	Inc	0	1	Number	0.548	0.783
414	1.5	5	3	Switch	Con	0	1	Physical	0.338	0.527
421.5	1.5	5	3	Repeat	Con	0	1	Physical	0.86	0.577
429	1.5	5	3	Switch	Inc	0	1	Number	0.343	0.7
436.5	1.5	5	3	Repeat	Con	0	1	Number	0.79	0.618
444	1.5	5	3	Null	Inc	0	0	NoChoice	0	0.524
451.5	1.5	5	3	Repeat	Con	0	0	NoChoice	0	0.544
459	1.5	5	3	Switch	Inc	0	1	Physical	0.292	0.682
466.5	1.5	5	3	Switch	Inc	0	1	Number	0.275	0.585
474	1.5	5	3	Repeat	Inc	0	1	Number	0.405	0.738
481.5	1.5	5	3	Switch	Inc	0	1	Physical	0.298	0.666
489	1.5	5	3	Switch	Con	0	1	Number	0.462	0.52
