onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
243	1.5	1	3	Switch	Inc	10	1	Physical	0.275	0.414
250.5	1.5	1	3	Repeat	Con	10	1	Physical	0.306	0.387
258	1.5	1	3	Switch	Con	10	1	Number	0.298	0.449
265.5	1.5	1	3	Repeat	Inc	0	1	Number	0.34	0.5
273	1.5	1	3	Repeat	Con	0	1	Number	0.29	0.408
280.5	1.5	1	3	Switch	Con	0	1	Physical	0.286	0.434
288	1.5	1	3	Repeat	Inc	0	0	Physical	0.29	0.353
295.5	1.5	1	3	Repeat	Con	0	1	Physical	0.252	0.426
303	1.5	1	3	Repeat	Inc	0	1	Physical	0.293	0.39
310.5	1.5	1	3	Repeat	Con	0	1	Physical	0.312	0.315
318	1.5	1	3	Switch	Con	10	1	Number	0.223	0.417
325.5	1.5	1	3	Repeat	Inc	0	1	Number	0.373	0.54
333	1.5	1	3	Switch	Inc	0	0	Physical	0.237	0.567
340.5	1.5	1	6	Repeat	Con	0	1	Physical	0.302	0.432
351	1.5	1	3	Repeat	Con	0	1	Physical	0.28	0.4
358.5	1.5	1	4.5	Switch	Con	0	1	Number	0.264	0.477
367.5	1.5	1	3	Repeat	Inc	0	1	Number	0.282	0.428
375	1.5	1	3	Repeat	Con	0	1	Number	0.297	0.418
382.5	1.5	1	3	Switch	Inc	0	1	Physical	0.296	0.381
390	1.5	1	3	Repeat	Con	0	1	Physical	0.329	0.371
397.5	1.5	1	3	Repeat	Inc	0	1	Physical	0.346	0.369
405	1.5	1	3	Repeat	Con	0	1	Physical	0.253	0.365
412.5	1.5	1	3	Switch	Con	0	1	Number	0.247	0.323
420	1.5	1	3	Switch	Con	0	1	Physical	0.302	0.416
427.5	1.5	1	3	Switch	Inc	0	1	Number	0.361	0.536
435	1.5	1	3	Switch	Inc	0	1	Physical	0.468	0.619
442.5	1.5	1	3	Repeat	Inc	0	0	Physical	0.544	0.472
450	1.5	1	3	Repeat	Con	0	1	Physical	0.514	0.411
457.5	1.5	1	3	Switch	Inc	0	0	Number	0.596	0.574
465	1.5	1	3	Switch	Inc	0	1	Physical	0.486	0.526
472.5	1.5	1	3	Switch	Con	0	1	Number	0.384	0.399
480	1.5	1	3	Switch	Inc	0	0	Physical	0.635	0.732
487.5	1.5	1	4.5	Repeat	Con	0	1	Physical	0.536	0.449
0	1.5	2	3	Switch	Con	0	1	Number	0.602	0.424
7.5	1.5	2	3	Repeat	Con	10	1	Number	0.382	0.37
15	1.5	2	3	Switch	Inc	10	1	Physical	0.434	0.421
22.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.368	0.393
30	1.5	2	3	Switch	Inc	0	1	Number	0.423	0.544
37.5	1.5	2	3	Switch	Con	10	1	Physical	0.69	0.485
45	1.5	2	3	Switch	Inc	10	1	Number	0.434	0.496
52.5	1.5	2	3	Switch	Con	0	1	Physical	0.451	0.58
60	1.5	2	3	Repeat	Con	0	1	Physical	0.291	0.423
67.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.217	0.989
75	1.5	2	3	Repeat	Inc	10	1	Physical	0.259	0.436
82.5	1.5	2	3	Switch	Con	0	1	Number	0.316	0.648
90	1.5	2	3	Repeat	Inc	0	1	Number	0.252	0.626
97.5	1.5	2	3	Switch	Inc	0	1	Physical	0.306	1.101
105	1.5	2	4.5	Switch	Con	0	1	Number	0.26	0.386
114	1.5	2	3	Repeat	Inc	0	1	Number	0.289	0.946
121.5	1.5	2	3	Repeat	Con	0	1	Number	0.318	0.476
129	1.5	2	3	Switch	Inc	0	1	Physical	0.246	1.189
136.5	1.5	2	3	Repeat	Con	0	1	Physical	0.359	0.407
144	1.5	2	3	Repeat	Con	10	1	Physical	0.424	0.316
151.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.334	0.784
159	1.5	2	3	Repeat	Con	10	1	Physical	0.284	0.363
166.5	1.5	2	3	Switch	Con	0	1	Number	0.307	0.505
174	1.5	2	3	Switch	Con	0	1	Physical	0.258	0.624
181.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.279	0.541
189	1.5	2	3	Switch	Con	10	1	Number	0.24	0.44
196.5	1.5	2	3	Switch	Con	0	1	Physical	0.332	0.75
204	1.5	2	3	Repeat	Inc	0	1	Physical	0.328	0.461
211.5	1.5	2	3	Repeat	Con	0	1	Physical	0.257	0.461
219	1.5	2	3	Switch	Con	0	1	Number	0.241	0.48
226.5	1.5	2	3	Repeat	Con	0	1	Number	0.286	0.391
234	1.5	2	3	Switch	Inc	10	1	Physical	0.328	0.37
241.5	1.5	2	6	Repeat	Inc	0	1	Physical	0.343	0.42
252	1.5	2	3	Switch	Con	0	1	Number	0.32	0.456
259.5	1.5	2	3	Repeat	Inc	0	0	Number	0.338	0.568
267	1.5	2	3	Switch	Con	0	1	Physical	0.27	0.513
274.5	1.5	2	3	Repeat	Con	10	1	Physical	0.324	0.429
282	1.5	2	3	Switch	Inc	0	1	Number	0.248	0.662
289.5	1.5	2	3	Switch	Con	0	1	Physical	0.316	0.481
297	1.5	2	3	Repeat	Con	0	1	Physical	0.299	0.378
304.5	1.5	2	3	Repeat	Inc	0	0	Physical	0.252	0.957
312	1.5	2	3	Switch	Inc	0	1	Number	0.283	0.559
319.5	1.5	2	3	Repeat	Inc	0	1	Number	0.267	0.517
327	1.5	2	3	Switch	Inc	0	1	Physical	0.311	0.661
334.5	1.5	2	7.5	Switch	Con	0	0	Number	0.272	1.146
346.5	1.5	2	3	Repeat	Inc	0	1	Number	0.427	0.433
354	1.5	2	3	Repeat	Inc	0	1	Number	0.336	0.545
361.5	1.5	2	3	Switch	Inc	0	1	Physical	0.259	0.576
369	1.5	2	3	Switch	Inc	10	1	Number	0.257	0.425
376.5	1.5	2	3	Switch	Con	10	1	Physical	0.281	0.385
384	1.5	2	3	Switch	Inc	0	0	Number	0.273	0.411
391.5	1.5	2	3	Repeat	Con	0	1	Number	0.236	0.384
399	1.5	2	3	Repeat	Inc	0	1	Number	0.267	0.446
406.5	1.5	2	4.5	Repeat	Con	10	1	Number	0.259	0.371
415.5	1.5	2	3	Switch	Con	0	1	Physical	0.254	0.371
423	1.5	2	3	Repeat	Inc	0	0	Physical	0.31	1.226
430.5	1.5	2	3	Repeat	Inc	0	0	Physical	0.275	0.477
438	1.5	2	4.5	Repeat	Inc	0	1	Physical	0.262	0.428
447	1.5	2	3	Switch	Inc	0	1	Number	0.317	0.582
454.5	1.5	2	3	Repeat	Con	10	1	Number	0.261	0.395
462	1.5	2	3	Repeat	Inc	0	0	Number	0.283	0.582
469.5	1.5	2	4.5	Repeat	Con	0	1	Number	0.261	0.593
478.5	1.5	2	6	Repeat	Con	0	1	Number	0.247	0.417
489	1.5	2	3	Switch	Con	0	1	Physical	0.286	0.443
0	1.5	3	3	Switch	Con	0	1	Number	0.872	0.592
7.5	1.5	3	3	Repeat	Inc	0	1	Number	0.666	0.538
15	1.5	3	3	Switch	Inc	10	1	Physical	0.275	0.491
22.5	1.5	3	3	Repeat	Con	0	1	Physical	0.436	0.436
30	1.5	3	3	Switch	Inc	0	1	Number	0.26	0.416
37.5	1.5	3	3	Repeat	Inc	0	1	Number	0.237	0.381
45	1.5	3	3	Repeat	Inc	0	1	Number	0.299	0.568
52.5	1.5	3	3	Switch	Con	10	1	Physical	0.248	0.386
60	1.5	3	3	Switch	Con	0	1	Number	0.234	0.372
67.5	1.5	3	3	Switch	Con	0	1	Physical	0.28	0.374
75	1.5	3	3	Repeat	Inc	0	1	Physical	0.326	0.591
82.5	1.5	3	3	Repeat	Con	10	1	Physical	0.275	0.481
90	1.5	3	3	Switch	Inc	0	1	Number	0.264	0.649
97.5	1.5	3	3	Repeat	Con	0	1	Number	0.31	0.584
105	1.5	3	4.5	Switch	Con	0	1	Physical	0.298	0.368
114	1.5	3	3	Switch	Inc	10	1	Number	0.309	0.494
121.5	1.5	3	3	Switch	Con	0	1	Physical	0.318	0.723
129	1.5	3	6	Repeat	Inc	0	1	Physical	0.424	0.663
139.5	1.5	3	3	Repeat	Inc	10	1	Physical	0.281	0.431
147	1.5	3	3	Switch	Inc	10	1	Number	0.276	0.414
154.5	1.5	3	3	Repeat	Con	0	1	Number	0.319	0.567
162	1.5	3	3	Repeat	Con	0	1	Number	0.281	0.395
169.5	1.5	3	3	Switch	Con	0	1	Physical	0.257	0.36
177	1.5	3	3	Switch	Con	10	1	Number	0.273	0.391
184.5	1.5	3	3	Repeat	Con	0	1	Number	0.306	0.386
192	1.5	3	3	Repeat	Con	10	1	Number	0.252	0.468
199.5	1.5	3	3	Switch	Inc	0	1	Physical	0.285	0.559
207	1.5	3	3	Repeat	Con	0	1	Physical	0.341	0.388
214.5	1.5	3	3	Repeat	Con	0	1	Physical	0.297	0.391
222	1.5	3	4.5	Repeat	Con	10	1	Physical	0.256	0.403
231	1.5	3	3	Switch	Inc	0	0	Number	0.306	1.067
238.5	1.5	3	3	Repeat	Con	10	1	Number	0.314	0.401
246	1.5	3	3	Repeat	Con	0	1	Number	0.306	0.443
253.5	1.5	3	3	Repeat	Inc	0	0	Number	0.331	0.495
261	1.5	3	3	Switch	Inc	0	1	Physical	0.266	0.367
268.5	1.5	3	3	Repeat	Con	10	1	Physical	0.272	0.348
276	1.5	3	6	Repeat	Inc	0	1	Physical	0.3	0.566
286.5	1.5	3	3	Switch	Con	10	1	Number	0.326	0.393
294	1.5	3	3	Switch	Inc	0	1	Physical	0.267	0.594
301.5	1.5	3	3	Switch	Inc	0	0	Number	0.293	0.436
309	1.5	3	3	Repeat	Inc	0	1	Number	0.537	0.772
316.5	1.5	3	3	Switch	Con	0	1	Physical	0.28	0.394
324	1.5	3	3	Repeat	Inc	0	1	Physical	0.295	0.56
331.5	1.5	3	3	Switch	Con	0	1	Number	0.264	0.885
339	1.5	3	3	Repeat	Con	0	1	Number	0.409	0.61
346.5	1.5	3	3	Switch	Inc	0	1	Physical	0.228	0.988
354	1.5	3	3	Repeat	Inc	0	1	Physical	0.267	0.523
361.5	1.5	3	3	Repeat	Inc	10	1	Physical	0.253	0.344
369	1.5	3	4.5	Switch	Inc	0	1	Number	0.275	0.575
378	1.5	3	3	Repeat	Inc	0	1	Number	0.253	0.622
385.5	1.5	3	3	Repeat	Inc	0	1	Number	0.306	0.465
393	1.5	3	3	Repeat	Inc	10	1	Number	0.271	0.47
400.5	1.5	3	3	Repeat	Con	0	1	Number	0.364	0.545
408	1.5	3	7.5	Switch	Con	0	1	Physical	0.287	0.434
420	1.5	3	3	Repeat	Con	0	1	Physical	0.282	0.361
427.5	1.5	3	3	Switch	Con	0	1	Number	0.293	0.795
435	1.5	3	3	Switch	Inc	10	1	Physical	0.253	0.353
442.5	1.5	3	3	Switch	Con	0	1	Number	0.291	0.699
450	1.5	3	3	Repeat	Inc	0	1	Number	0.303	0.435
457.5	1.5	3	3	Repeat	Inc	0	1	Number	0.267	0.577
465	1.5	3	3	Repeat	Inc	10	1	Number	0.318	0.387
472.5	1.5	3	3	Repeat	Inc	0	1	Number	0.333	0.807
480	1.5	3	4.5	Switch	Con	0	1	Physical	0.31	0.367
489	1.5	3	3	Switch	Con	0	1	Number	0.337	0.413
0	1.5	4	3	Switch	Con	10	1	Physical	0.37	0.41
7.5	1.5	4	3	Repeat	Inc	10	1	Physical	0.297	0.431
15	1.5	4	4.5	Switch	Con	0	1	Number	0.272	0.377
24	1.5	4	3	Switch	Con	10	1	Physical	0.234	0.397
31.5	1.5	4	3	Switch	Con	0	1	Number	0.313	0.454
39	1.5	4	3	Repeat	Inc	0	1	Number	0.319	0.921
46.5	1.5	4	3	Switch	Con	0	1	Physical	0.31	0.413
54	1.5	4	3	Repeat	Con	0	1	Physical	0.257	0.383
61.5	1.5	4	3	Switch	Inc	0	1	Number	0.29	0.694
69	1.5	4	3	Switch	Inc	0	0	Physical	0.302	0.658
76.5	1.5	4	4.5	Repeat	Con	10	1	Physical	0.46	0.471
85.5	1.5	4	3	Repeat	Con	0	1	Physical	0.254	0.431
93	1.5	4	3	Repeat	Inc	0	0	Physical	0.265	0.813
100.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.283	0.504
108	1.5	4	3	Switch	Con	0	1	Number	0.256	0.566
115.5	1.5	4	3	Repeat	Con	0	1	Number	0.342	0.599
123	1.5	4	3	Repeat	Con	10	1	Number	0.417	0.408
130.5	1.5	4	6	Switch	Con	0	1	Physical	0.23	0.386
141	1.5	4	3	Switch	Con	0	1	Number	0.294	0.396
148.5	1.5	4	3	Switch	Inc	0	1	Physical	0.341	0.646
156	1.5	4	3	Repeat	Inc	0	1	Physical	0.331	0.605
163.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.277	0.56
171	1.5	4	3	Repeat	Con	10	1	Physical	0.267	0.359
178.5	1.5	4	3	Switch	Inc	0	1	Number	0.319	0.602
186	1.5	4	3	Repeat	Inc	0	1	Number	0.255	0.528
193.5	1.5	4	3	Switch	Inc	0	1	Physical	0.345	0.382
201	1.5	4	3	Switch	Con	0	1	Number	0.272	0.416
208.5	1.5	4	3	Repeat	Inc	0	0	Number	0.294	0.396
216	1.5	4	3	Repeat	Con	0	1	Number	0.253	0.495
223.5	1.5	4	3	Repeat	Inc	0	0	Number	0.263	0.513
231	1.5	4	3	Switch	Inc	10	1	Physical	0.273	0.447
238.5	1.5	4	3	Switch	Con	0	1	Number	0.319	0.695
246	1.5	4	3	Repeat	Inc	0	1	Number	0.312	0.54
253.5	1.5	4	3	Switch	Inc	0	1	Physical	0.245	0.555
261	1.5	4	3	Switch	Con	0	1	Number	0.298	0.707
268.5	1.5	4	3	Switch	Inc	0	1	Physical	0.26	0.875
276	1.5	4	3	Repeat	Con	0	1	Physical	0.252	0.555
283.5	1.5	4	3	Repeat	Inc	10	1	Physical	0.275	0.452
291	1.5	4	3	Switch	Con	0	1	Number	0.376	0.65
298.5	1.5	4	3	Switch	Con	0	1	Physical	0.197	0.332
306	1.5	4	7.5	Switch	Inc	0	1	Number	0.339	0.73
318	1.5	4	3	Switch	Con	10	1	Physical	0.338	0.414
325.5	1.5	4	3	Repeat	Inc	0	0	Physical	0.277	0.454
333	1.5	4	4.5	Repeat	Inc	0	1	Physical	0.308	0.448
342	1.5	4	3	Repeat	Con	0	1	Physical	0.214	0.4
349.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.327	0.494
357	1.5	4	4.5	Switch	Con	0	1	Number	0.043	0.404
366	1.5	4	3	Repeat	Inc	0	1	Number	0.266	0.551
373.5	1.5	4	3	Repeat	Inc	0	1	Number	0.285	0.454
381	1.5	4	3	Switch	Inc	0	0	Physical	0.268	0.495
388.5	1.5	4	3	Switch	Con	10	1	Number	0.261	0.366
396	1.5	4	3	Switch	Con	0	1	Physical	0.285	0.437
403.5	1.5	4	3	Repeat	Con	0	1	Physical	0.236	0.348
411	1.5	4	3	Switch	Con	0	1	Number	0.271	0.574
418.5	1.5	4	3	Repeat	Inc	0	0	Number	0.263	0.428
426	1.5	4	3	Switch	Con	0	1	Physical	0.387	0.426
433.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.29	0.52
441	1.5	4	3	Switch	Inc	0	1	Number	0.36	0.531
448.5	1.5	4	3	Repeat	Inc	10	1	Number	0.253	0.463
456	1.5	4	3	Repeat	Con	0	1	Number	0.28	0.531
463.5	1.5	4	6	Switch	Con	0	1	Physical	0.533	0.351
474	1.5	4	3	Switch	Con	10	1	Number	0.27	0.362
481.5	1.5	4	3	Repeat	Inc	0	1	Number	0.328	0.554
489	1.5	4	3	Repeat	Inc	10	1	Number	0.354	0.388
0	1.5	5	3	Repeat	Inc	10	1	Number	0.412	0.431
7.5	1.5	5	3	Switch	Inc	0	1	Physical	0.788	0.792
15	1.5	5	3	Switch	Inc	0	1	Number	0.349	0.559
22.5	1.5	5	3	Switch	Con	0	1	Physical	0.288	0.38
30	1.5	5	3	Repeat	Inc	10	1	Physical	0.313	0.337
37.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.305	0.391
45	1.5	5	3	Repeat	Inc	0	1	Physical	0.236	0.569
52.5	1.5	5	3	Switch	Con	0	1	Number	0.255	0.409
60	1.5	5	3	Switch	Con	0	1	Physical	0.227	0.381
67.5	1.5	5	3	Switch	Inc	0	1	Number	0.242	0.508
75	1.5	5	4.5	Repeat	Inc	0	1	Number	0.244	0.508
84	1.5	5	3	Repeat	Inc	0	1	Number	0.243	0.367
91.5	1.5	5	4.5	Repeat	Con	10	1	Number	0.302	0.495
100.5	1.5	5	3	Switch	Inc	10	1	Physical	0.243	0.406
108	1.5	5	4.5	Switch	Con	10	1	Number	0.27	0.403
117	1.5	5	6	Repeat	Inc	0	1	Number	0.216	0.544
127.5	1.5	5	3	Repeat	Inc	10	1	Number	0.226	0.36
135	1.5	5	3	Repeat	Con	0	1	Number	0.319	0.576
142.5	1.5	5	3	Switch	Con	0	1	Physical	0.26	0.411
150	1.5	5	3	Repeat	Inc	0	0	Physical	0.274	0.476
157.5	1.5	5	3	Switch	Inc	0	1	Number	0.32	0.681
165	1.5	5	7.5	Switch	Con	10	1	Physical	0.297	0.387
177	1.5	5	3	Switch	Inc	0	1	Number	0.376	0.531
184.5	1.5	5	3	Repeat	Con	10	1	Number	0.84	0.431
192	1.5	5	3	Repeat	Con	0	1	Number	0.34	0.46
199.5	1.5	5	3	Repeat	Con	10	1	Number	0.277	0.386
207	1.5	5	3	Repeat	Inc	0	1	Number	0.336	0.564
214.5	1.5	5	3	Repeat	Con	10	1	Number	0.231	0.458
222	1.5	5	3	Switch	Con	0	1	Physical	0.267	0.746
229.5	1.5	5	3	Switch	Con	0	1	Number	0.264	0.37
237	1.5	5	3	Repeat	Con	0	1	Number	0.256	0.435
244.5	1.5	5	3	Repeat	Inc	10	1	Number	0.253	0.417
252	1.5	5	3	Switch	Con	0	1	Physical	0.198	0.379
259.5	1.5	5	3	Repeat	Con	10	1	Physical	0.23	0.486
267	1.5	5	3	Switch	Con	0	1	Number	0.242	0.351
274.5	1.5	5	3	Repeat	Con	0	1	Number	0.331	0.345
282	1.5	5	3	Repeat	Con	0	1	Number	0.257	0.527
289.5	1.5	5	3	Switch	Inc	10	1	Physical	0.239	0.493
297	1.5	5	3	Switch	Inc	0	1	Number	0.229	0.598
304.5	1.5	5	3	Repeat	Inc	0	1	Number	0.244	0.426
312	1.5	5	3	Switch	Con	10	1	Physical	0.256	0.417
319.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.294	0.629
327	1.5	5	3	Repeat	Inc	10	1	Physical	0.263	0.425
334.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.397	0.539
342	1.5	5	3	Repeat	Con	0	1	Physical	0.346	0.47
349.5	1.5	5	3	Repeat	Con	0	1	Physical	0.248	0.365
357	1.5	5	3	Repeat	Con	10	1	Physical	0.281	0.339
364.5	1.5	5	4.5	Repeat	Con	0	1	Physical	0.27	0.376
373.5	1.5	5	3	Repeat	Con	0	1	Physical	0.29	0.37
381	1.5	5	3	Repeat	Con	0	1	Physical	0.291	0.397
388.5	1.5	5	3	Switch	Inc	0	1	Number	0.255	0.592
396	1.5	5	3	Switch	Inc	0	1	Physical	0.264	0.516
403.5	1.5	5	3	Switch	Inc	0	1	Number	0.273	0.441
411	1.5	5	3	Switch	Inc	0	1	Physical	0.24	0.528
418.5	1.5	5	6	Repeat	Con	0	1	Physical	0.256	0.356
429	1.5	5	3	Repeat	Con	0	1	Physical	0.315	0.421
436.5	1.5	5	3	Switch	Inc	0	1	Number	0.319	0.523
444	1.5	5	3	Switch	Con	0	1	Physical	0.249	0.348
451.5	1.5	5	3	Switch	Con	0	1	Number	0.243	0.513
459	1.5	5	3	Switch	Inc	0	1	Physical	0.245	0.389
466.5	1.5	5	3	Repeat	Con	0	1	Physical	0.223	0.413
474	1.5	5	3	Switch	Inc	0	0	Number	0.236	0.439
481.5	1.5	5	3	Repeat	Inc	0	1	Number	0.219	0.489
489	1.5	5	3	Repeat	Inc	0	1	Number	0.254	0.529
