onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
69	1.5	2	3	Switch	Inc	0	1	Physical	0.37	0.393
76.5	1.5	2	3	Switch	Con	10	1	Number	0.414	0.409
84	1.5	2	4.5	Switch	Inc	0	0	Physical	0.422	0.493
93	1.5	2	3	Repeat	Inc	0	1	Physical	0.438	0.387
100.5	1.5	2	3	Switch	Con	0	1	Number	0.595	0.385
108	1.5	2	3	Repeat	Con	0	1	Number	0.364	0.371
115.5	1.5	2	3	Switch	Inc	0	0	Physical	0.34	0.482
123	1.5	2	3	Repeat	Con	10	1	Physical	0.337	0.348
130.5	1.5	2	3	Switch	Con	10	1	Number	0.463	0.388
138	1.5	2	3	Switch	Inc	10	1	Physical	0.491	0.373
145.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.33	0.365
153	1.5	2	3	Switch	Inc	10	1	Number	0.253	0.385
160.5	1.5	2	3	Switch	Con	0	1	Physical	0.537	0.462
168	1.5	2	3	Switch	Inc	0	1	Number	0.395	0.466
175.5	1.5	2	3	Repeat	Con	0	1	Number	0.266	0.405
183	1.5	2	3	Switch	Inc	10	1	Physical	0.351	0.44
190.5	1.5	2	3	Repeat	Con	10	1	Physical	0.346	0.439
198	1.5	2	6	Repeat	Con	10	1	Physical	0.67	0.363
208.5	1.5	2	3	Switch	Con	0	1	Number	0.291	0.518
216	1.5	2	3	Repeat	Inc	0	0	Number	0.61	0.396
223.5	1.5	2	3	Switch	Con	0	1	Physical	0.38	0.429
231	1.5	2	3	Switch	Inc	0	1	Number	0.613	0.396
238.5	1.5	2	3	Switch	Inc	0	1	Physical	0.496	0.412
246	1.5	2	3	Switch	Inc	0	0	Number	0.295	0.337
253.5	1.5	2	3	Repeat	Con	0	1	Number	0.33	0.489
261	1.5	2	3	Switch	Inc	0	1	Physical	0.294	0.386
268.5	1.5	2	3	Repeat	Con	0	1	Physical	0.408	0.359
276	1.5	2	3	Switch	Con	10	1	Number	0.391	0.443
283.5	1.5	2	3	Switch	Con	0	1	Physical	0.306	0.358
291	1.5	2	3	Switch	Inc	0	0	Number	0.511	0.432
298.5	1.5	2	3	Switch	Inc	0	1	Physical	0.304	0.406
306	1.5	2	3	Switch	Con	10	1	Number	0.375	0.435
313.5	1.5	2	3	Switch	Con	0	1	Physical	0.721	0.416
321	1.5	2	3	Repeat	Inc	0	1	Physical	0.37	0.496
328.5	1.5	2	3	Switch	Con	10	1	Number	0.396	0.434
336	1.5	2	3	Switch	Inc	0	1	Physical	0.247	0.374
343.5	1.5	2	3	Switch	Con	10	1	Number	0.277	0.338
351	1.5	2	3	Switch	Inc	0	1	Physical	0.339	0.338
358.5	1.5	2	3	Repeat	Con	0	1	Physical	0.347	0.34
366	1.5	2	6	Switch	Con	0	1	Number	0.43	0.402
376.5	1.5	2	3	Switch	Con	0	1	Physical	0.49	0.453
384	1.5	2	4.5	Repeat	Inc	0	1	Physical	0.335	0.385
393	1.5	2	4.5	Switch	Con	0	1	Number	0.513	0.43
402	1.5	2	3	Repeat	Con	0	1	Number	0.538	0.42
409.5	1.5	2	3	Repeat	Inc	0	0	Number	0.505	0.403
417	1.5	2	3	Repeat	Con	0	1	Number	0.37	0.426
424.5	1.5	2	3	Switch	Con	0	1	Physical	0.347	0.584
432	1.5	2	3	Repeat	Inc	0	1	Physical	0.39	0.505
439.5	1.5	2	3	Repeat	Con	0	1	Physical	0.357	0.466
447	1.5	2	3	Switch	Inc	0	1	Number	0.392	0.707
454.5	1.5	2	3	Repeat	Inc	0	1	Number	0.618	0.526
462	1.5	2	3	Switch	Inc	0	0	Physical	0.624	0.458
469.5	1.5	2	7.5	Repeat	Con	0	1	Physical	0.336	0.472
481.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.392	0.364
489	1.5	2	3	Switch	Con	0	1	Number	0.29	0.407
0	1.5	3	3	Switch	Inc	0	0	Physical	0.943	0.536
7.5	1.5	3	6	Repeat	Con	0	1	Physical	0.332	0.415
18	1.5	3	3	Switch	Con	0	1	Number	0.319	0.405
25.5	1.5	3	3	Repeat	Inc	0	0	Number	0.332	0.333
33	1.5	3	3	Switch	Inc	0	1	Physical	0.271	0.369
40.5	1.5	3	3	Repeat	Inc	10	1	Physical	0.321	0.358
48	1.5	3	3	Switch	Inc	10	1	Number	0.342	0.379
55.5	1.5	3	3	Switch	Con	10	1	Physical	0.307	0.45
63	1.5	3	3	Switch	Inc	0	0	Number	0.649	0.359
70.5	1.5	3	3	Repeat	Con	10	1	Number	0.295	0.47
78	1.5	3	7.5	Switch	Con	10	1	Physical	0.325	0.37
90	1.5	3	3	Repeat	Inc	0	1	Physical	0.39	0.384
97.5	1.5	3	3	Switch	Inc	0	0	Number	0.379	0.423
105	1.5	3	3	Repeat	Con	0	1	Number	0.37	0.426
112.5	1.5	3	3	Repeat	Con	0	1	Number	0.506	0.448
120	1.5	3	3	Switch	Con	0	1	Physical	0.355	0.392
127.5	1.5	3	4.5	Repeat	Con	10	1	Physical	0.381	0.362
136.5	1.5	3	3	Repeat	Con	0	1	Physical	0.305	0.363
144	1.5	3	3	Switch	Inc	0	0	Number	0.361	0.415
151.5	1.5	3	3	Repeat	Inc	0	0	Number	0.49	0.47
159	1.5	3	3	Repeat	Inc	10	1	Number	0.329	0.493
166.5	1.5	3	4.5	Switch	Con	0	1	Physical	0.371	0.382
175.5	1.5	3	3	Repeat	Con	10	1	Physical	0.278	0.359
183	1.5	3	6	Repeat	Inc	10	1	Physical	0.617	0.35
193.5	1.5	3	3	Switch	Inc	0	1	Number	0.496	0.496
201	1.5	3	3	Repeat	Inc	0	0	Number	0.717	0.638
208.5	1.5	3	3	Repeat	Inc	0	0	Number	0.718	0.433
216	1.5	3	3	Repeat	Con	10	1	Number	0.444	0.41
223.5	1.5	3	3	Switch	Inc	10	1	Physical	0.384	0.372
231	1.5	3	3	Repeat	Con	0	1	Physical	0.33	0.401
238.5	1.5	3	3	Switch	Inc	0	1	Number	0.328	0.502
246	1.5	3	3	Repeat	Inc	0	1	Number	0.346	0.532
253.5	1.5	3	3	Switch	Con	10	1	Physical	0.262	0.367
261	1.5	3	3	Repeat	Inc	0	0	Physical	0.563	0.439
268.5	1.5	3	3	Switch	Inc	0	1	Number	0.351	0.473
276	1.5	3	3	Switch	Con	0	1	Physical	0.338	0.382
283.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.367	0.419
291	1.5	3	3	Switch	Inc	10	1	Number	0.326	0.476
298.5	1.5	3	3	Repeat	Inc	0	1	Number	0.314	0.557
306	1.5	3	3	Switch	Con	0	1	Physical	0.309	0.378
313.5	1.5	3	3	Repeat	Con	0	1	Physical	0.344	0.344
321	1.5	3	4.5	Switch	Inc	0	1	Number	0.334	0.431
330	1.5	3	3	Switch	Con	0	1	Physical	0.427	0.352
337.5	1.5	3	3	Switch	Con	0	1	Number	0.366	0.351
345	1.5	3	3	Switch	Con	0	1	Physical	0.31	0.395
352.5	1.5	3	3	Repeat	Con	0	1	Physical	0.336	0.375
360	1.5	3	3	Repeat	Con	0	1	Physical	0.405	0.391
367.5	1.5	3	3	Switch	Con	0	1	Number	0.405	0.379
375	1.5	3	3	Switch	Con	0	1	Physical	0.513	0.393
382.5	1.5	3	3	Switch	Inc	10	1	Number	0.284	0.457
390	1.5	3	3	Repeat	Con	0	1	Number	0.406	0.457
397.5	1.5	3	3	Repeat	Con	10	1	Number	0.381	0.433
405	1.5	3	3	Switch	Con	0	1	Physical	0.4	0.368
412.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.351	0.449
420	1.5	3	4.5	Switch	Con	0	1	Number	0.316	0.346
429	1.5	3	3	Repeat	Con	0	1	Number	0.319	0.387
436.5	1.5	3	3	Switch	Inc	0	1	Physical	0.51	0.483
444	1.5	3	3	Repeat	Inc	0	1	Physical	0.781	0.429
451.5	1.5	3	3	Switch	Con	0	1	Number	0.352	0.404
459	1.5	3	3	Repeat	Inc	10	1	Number	0.736	0.472
466.5	1.5	3	3	Repeat	Inc	0	1	Number	0.318	0.357
474	1.5	3	3	Switch	Inc	0	1	Physical	0.322	0.375
481.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.38	0.391
489	1.5	3	3	Switch	Con	0	1	Number	0.292	0.458
0	1.5	4	4.5	Repeat	Con	10	1	Number	0.382	0.424
9	1.5	4	3	Repeat	Con	0	1	Number	0.303	0.359
16.5	1.5	4	3	Switch	Con	0	1	Physical	0.421	0.359
24	1.5	4	3	Repeat	Inc	10	1	Physical	0.289	0.325
31.5	1.5	4	3	Switch	Con	10	1	Number	0.419	0.376
39	1.5	4	3	Repeat	Con	10	1	Number	0.389	0.416
46.5	1.5	4	7.5	Switch	Con	10	1	Physical	0.269	0.343
58.5	1.5	4	3	Switch	Con	10	1	Number	0.286	0.356
66	1.5	4	3	Switch	Inc	0	0	Physical	0.386	0.594
73.5	1.5	4	3	Repeat	Con	0	1	Physical	0.329	0.349
81	1.5	4	3	Repeat	Con	0	1	Physical	0.714	0.372
88.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.338	0.354
96	1.5	4	3	Repeat	Inc	0	1	Physical	0.346	0.589
103.5	1.5	4	3	Switch	Inc	0	0	Number	0.315	0.367
111	1.5	4	3	Repeat	Con	0	1	Number	0.288	0.493
118.5	1.5	4	4.5	Switch	Con	0	1	Physical	0.322	0.341
127.5	1.5	4	3	Switch	Con	10	1	Number	0.216	0.322
135	1.5	4	3	Repeat	Inc	0	0	Number	0.301	0.354
142.5	1.5	4	4.5	Repeat	Con	10	1	Number	0.268	0.35
151.5	1.5	4	3	Switch	Inc	0	1	Physical	0.28	0.389
159	1.5	4	3	Repeat	Inc	10	1	Physical	0.38	0.421
166.5	1.5	4	3	Switch	Inc	0	1	Number	0.435	0.448
174	1.5	4	3	Switch	Inc	10	1	Physical	0.459	0.384
181.5	1.5	4	3	Switch	Con	0	1	Number	0.627	0.383
189	1.5	4	3	Repeat	Inc	0	0	Number	0.339	0.336
196.5	1.5	4	3	Switch	Inc	0	1	Physical	0.361	0.342
204	1.5	4	4.5	Switch	Inc	0	0	Number	0.436	0.418
213	1.5	4	6	Repeat	Con	10	1	Number	0.355	0.438
223.5	1.5	4	3	Switch	Inc	0	1	Physical	0.491	0.464
231	1.5	4	3	Repeat	Con	0	1	Physical	0.458	0.372
238.5	1.5	4	3	Switch	Inc	0	0	Number	0.409	0.45
246	1.5	4	3	Repeat	Con	0	1	Number	0.425	0.376
253.5	1.5	4	3	Repeat	Con	10	1	Number	0.505	0.406
261	1.5	4	3	Switch	Inc	0	1	Physical	0.445	0.343
268.5	1.5	4	3	Repeat	Con	0	1	Physical	0.399	0.363
276	1.5	4	3	Switch	Inc	0	0	Number	0.32	0.34
283.5	1.5	4	3	Repeat	Con	0	1	Number	0.397	0.447
291	1.5	4	3	Repeat	Con	0	1	Number	0.458	0.319
298.5	1.5	4	3	Switch	Inc	0	1	Physical	0.899	0.442
306	1.5	4	3	Repeat	Inc	0	1	Physical	0.468	0.456
313.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.345	0.602
321	1.5	4	3	Switch	Con	0	1	Number	0.296	0.419
328.5	1.5	4	3	Switch	Inc	0	1	Physical	0.269	0.413
336	1.5	4	3	Switch	Inc	0	0	Number	0.353	0.386
343.5	1.5	4	3	Repeat	Con	0	1	Number	0.389	0.456
351	1.5	4	3	Repeat	Inc	0	1	Number	0.362	0.513
358.5	1.5	4	6	Switch	Con	10	1	Physical	0.424	0.383
369	1.5	4	3	Repeat	Inc	0	1	Physical	0.373	0.638
376.5	1.5	4	3	Repeat	Con	10	1	Physical	0.56	0.455
384	1.5	4	3	Switch	Inc	0	0	Number	0.409	0.37
391.5	1.5	4	3	Repeat	Inc	0	0	Number	0.384	0.37
399	1.5	4	3	Repeat	Con	0	1	Number	0.48	0.38
406.5	1.5	4	3	Switch	Con	10	1	Physical	0.424	0.372
414	1.5	4	3	Repeat	Con	0	1	Physical	1.075	0.377
421.5	1.5	4	3	Switch	Inc	0	0	Number	0.272	0.391
429	1.5	4	3	Repeat	Inc	0	1	Number	0.413	0.604
436.5	1.5	4	3	Switch	Con	0	1	Physical	0.304	0.389
444	1.5	4	3	Repeat	Inc	0	1	Physical	0.441	0.388
451.5	1.5	4	3	Switch	Con	0	1	Number	0.446	0.422
459	1.5	4	3	Switch	Inc	0	1	Physical	0.418	0.385
466.5	1.5	4	3	Switch	Inc	0	1	Number	0.35	0.504
474	1.5	4	3	Repeat	Inc	0	0	Number	0.413	0.389
481.5	1.5	4	3	Repeat	Con	0	1	Number	0.709	0.465
489	1.5	4	3	Switch	Con	0	1	Physical	0.498	0.397
0	1.5	5	3	Repeat	Con	10	1	Physical	0.33	0.395
7.5	1.5	5	3	Switch	Con	10	1	Number	0.265	0.393
15	1.5	5	3	Repeat	Inc	0	0	Number	0.331	0.358
22.5	1.5	5	3	Repeat	Inc	10	1	Number	0.295	0.389
30	1.5	5	4.5	Switch	Con	0	1	Physical	0.388	0.404
39	1.5	5	3	Repeat	Con	0	1	Physical	0.494	0.376
46.5	1.5	5	3	Switch	Con	0	1	Number	0.359	0.383
54	1.5	5	3	Repeat	Inc	0	0	Number	1.12	0.443
61.5	1.5	5	3	Switch	Inc	0	1	Physical	0.295	0.369
69	1.5	5	3	Switch	Inc	0	1	Number	0.29	0.442
76.5	1.5	5	3	Switch	Con	0	1	Physical	0.343	0.39
84	1.5	5	6	Switch	Inc	0	0	Number	0.363	0.327
94.5	1.5	5	3	Repeat	Con	10	1	Number	0.317	0.366
102	1.5	5	3	Switch	Con	0	0	Physical	0.484	0.395
109.5	1.5	5	3	Repeat	Inc	0	0	Physical	0.478	0.568
117	1.5	5	3	Repeat	Con	10	1	Physical	0.47	0.376
124.5	1.5	5	3	Switch	Inc	0	0	Number	0.511	0.443
132	1.5	5	3	Switch	Inc	0	0	Physical	0.692	0.45
139.5	1.5	5	3	Repeat	Con	10	1	Physical	0.372	0.355
147	1.5	5	3	Repeat	Inc	0	1	Physical	0.331	0.553
154.5	1.5	5	6	Switch	Inc	10	1	Number	0.315	0.394
165	1.5	5	3	Repeat	Inc	10	1	Number	0.399	0.496
172.5	1.5	5	3	Switch	Inc	0	1	Physical	0.45	0.58
180	1.5	5	3	Null	Inc	0	0	NoChoice	0	0.434
187.5	1.5	5	4.5	Switch	Inc	0	0	Physical	0.348	0.424
196.5	1.5	5	3	Repeat	Con	0	1	Physical	0.302	0.395
204	1.5	5	3	Switch	Con	10	1	Number	0.39	0.439
211.5	1.5	5	3	Switch	Inc	10	1	Physical	0.314	0.368
219	1.5	5	3	Switch	Inc	0	1	Number	0.286	0.46
226.5	1.5	5	3	Repeat	Con	0	1	Number	0.341	0.402
234	1.5	5	3	Switch	Inc	0	1	Physical	0.392	0.612
241.5	1.5	5	3	Repeat	Con	0	1	Physical	0.334	0.377
249	1.5	5	3	Switch	Inc	0	0	Number	0.298	0.496
256.5	1.5	5	3	Switch	Con	10	1	Physical	0.298	0.429
264	1.5	5	3	Switch	Con	0	1	Number	0.316	0.451
271.5	1.5	5	3	Switch	Inc	0	1	Physical	0.274	0.424
279	1.5	5	3	Repeat	Con	10	1	Physical	0.334	0.389
286.5	1.5	5	4.5	Switch	Inc	0	0	Number	0.417	0.467
295.5	1.5	5	3	Repeat	Con	10	1	Number	0.284	0.416
303	1.5	5	3	Switch	Con	0	1	Physical	0.455	0.463
310.5	1.5	5	3	Switch	Inc	10	1	Number	0.29	0.385
318	1.5	5	3	Repeat	Inc	0	1	Number	0.639	0.477
325.5	1.5	5	3	Switch	Inc	10	1	Physical	0.318	0.366
333	1.5	5	3	Switch	Con	0	1	Number	0.326	0.371
340.5	1.5	5	3	Repeat	Con	0	1	Number	0.231	0.37
348	1.5	5	7.5	Switch	Inc	0	1	Physical	0.342	0.513
360	1.5	5	3	Switch	Con	0	1	Number	0.286	0.417
367.5	1.5	5	3	Switch	Inc	0	0	Physical	0.335	0.399
375	1.5	5	3	Repeat	Con	10	1	Physical	0.331	0.421
382.5	1.5	5	4.5	Repeat	Con	0	1	Physical	0.448	0.382
391.5	1.5	5	3	Switch	Inc	0	1	Number	0.286	0.376
399	1.5	5	3	Switch	Con	0	1	Physical	0.337	0.375
406.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.313	0.505
414	1.5	5	3	Repeat	Con	0	1	Physical	0.504	0.363
421.5	1.5	5	3	Switch	Con	0	1	Number	0.408	0.405
429	1.5	5	3	Repeat	Con	0	1	Number	0.312	0.403
436.5	1.5	5	3	Switch	Inc	0	1	Physical	0.295	0.351
444	1.5	5	3	Repeat	Con	0	1	Physical	0.363	0.383
451.5	1.5	5	3	Switch	Inc	0	0	Number	0.321	0.362
459	1.5	5	3	Null	Inc	0	0	NoChoice	0	0.393
466.5	1.5	5	3	Switch	Con	0	1	Physical	0.311	0.426
474	1.5	5	3	Switch	Con	0	1	Number	0.295	0.376
481.5	1.5	5	3	Switch	Con	0	1	Physical	0.258	0.423
489	1.5	5	3	Repeat	Inc	0	1	Physical	0.316	0.381
