onset	duration	run	iti	alt	cong	reward	accuracy	task	choiceRT	targetRT
213	1.5	1	4.5	Repeat	Con	0	0	NoChoice	0	0.553
222	1.5	1	3	Switch	Con	0	0	Physical	0.593	0
229.5	1.5	1	3	Repeat	Con	0	0	Physical	1.114	0
237	1.5	1	3	Repeat	Inc	0	0	Physical	0.818	0
244.5	1.5	1	3	Repeat	Con	0	0	Physical	0.589	0
252	1.5	1	3	Null	Con	0	0	NoChoice	0	0.733
259.5	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	1.191
267	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	0.865
274.5	1.5	1	3	Repeat	Con	0	0	NoChoice	0	0.659
282	1.5	1	3	Switch	Inc	0	0	Physical	0.447	0
289.5	1.5	1	3	Repeat	Inc	0	0	Physical	0.593	0
297	1.5	1	3	Repeat	Inc	0	0	Physical	1.085	0
304.5	1.5	1	3	Repeat	Inc	0	0	Physical	0.519	0
312	1.5	1	3	Null	Inc	0	0	NoChoice	0	1.031
319.5	1.5	1	4.5	Repeat	Con	0	0	NoChoice	0	0.616
328.5	1.5	1	3	Switch	Inc	0	0	Physical	0.716	0
336	1.5	1	3	Null	Inc	0	0	NoChoice	0	0.572
343.5	1.5	1	3	Switch	Con	0	0	Physical	0.64	0
351	1.5	1	6	Repeat	Con	0	0	Physical	0.849	0
361.5	1.5	1	3	Null	Inc	0	0	NoChoice	0	1.044
369	1.5	1	3	Repeat	Con	0	0	NoChoice	0	1.049
376.5	1.5	1	3	Switch	Con	0	0	Physical	0.607	0
384	1.5	1	3	Null	Con	0	0	NoChoice	0	0.686
391.5	1.5	1	3	Switch	Con	0	0	Physical	0.79	0
399	1.5	1	3	Repeat	Con	0	0	Physical	1.257	0
406.5	1.5	1	3	Repeat	Inc	0	0	Physical	0.967	0
414	1.5	1	7.5	Null	Inc	0	0	NoChoice	0	0.857
426	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	1.408
433.5	1.5	1	3	Switch	Inc	0	0	Physical	0.695	0
441	1.5	1	3	Null	Inc	0	0	NoChoice	0	0
448.5	1.5	1	4.5	Switch	Inc	0	0	Physical	0.621	0
457.5	1.5	1	3	Null	Con	0	0	NoChoice	0	1.108
465	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	0
472.5	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	1.105
480	1.5	1	4.5	Repeat	Con	0	0	NoChoice	0	0.98
489	1.5	1	3	Repeat	Inc	0	0	NoChoice	0	0
0	1.5	2	3	Switch	Inc	0	0	Physical	1.312	0
7.5	1.5	2	3	Repeat	Inc	0	0	Physical	0.554	0.872
15	1.5	2	3	Repeat	Con	0	0	Physical	0.606	0.711
22.5	1.5	2	3	Repeat	Con	0	1	Physical	0.792	0.509
30	1.5	2	3	Switch	Con	10	1	Number	0.561	0.621
37.5	1.5	2	3	Repeat	Inc	0	1	Number	0.741	0.866
45	1.5	2	3	Switch	Inc	0	1	Physical	0.666	0.558
52.5	1.5	2	4.5	Repeat	Con	10	1	Physical	0.625	0.462
61.5	1.5	2	4.5	Switch	Con	0	1	Number	0.478	0.766
70.5	1.5	2	3	Switch	Con	0	1	Physical	1.035	0.529
78	1.5	2	3	Repeat	Con	0	1	Physical	0.569	0.514
85.5	1.5	2	4.5	Switch	Con	10	1	Number	0.53	0.66
94.5	1.5	2	3	Repeat	Con	10	1	Number	0.607	0.53
102	1.5	2	3	Switch	Con	0	1	Physical	0.694	0.552
109.5	1.5	2	3	Repeat	Inc	0	1	Physical	1.003	0.755
117	1.5	2	3	Switch	Con	10	1	Number	0.533	0.637
124.5	1.5	2	3	Switch	Inc	0	1	Physical	1.02	1.116
132	1.5	2	6	Switch	Inc	0	0	Number	0.61	0.724
142.5	1.5	2	3	Switch	Con	0	1	Physical	0.586	0.446
150	1.5	2	3	Switch	Con	10	1	Number	0.412	0.489
157.5	1.5	2	3	Repeat	Con	0	1	Number	0.391	0.517
165	1.5	2	3	Repeat	Inc	0	1	Number	0.768	0.96
172.5	1.5	2	3	Switch	Inc	0	1	Physical	0.623	1.217
180	1.5	2	3	Repeat	Con	0	1	Physical	0.718	0.566
187.5	1.5	2	3	Switch	Inc	0	0	Number	0.377	0.514
195	1.5	2	3	Switch	Inc	0	1	Physical	0.651	0.636
202.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.841	0.857
210	1.5	2	3	Switch	Inc	0	0	Number	0.468	0.802
217.5	1.5	2	3	Repeat	Con	0	0	Number	0.496	0.908
225	1.5	2	3	Repeat	Con	0	1	Number	0.864	0.537
232.5	1.5	2	3	Repeat	Inc	0	0	Number	0.523	0.851
240	1.5	2	3	Repeat	Con	0	1	Number	0.783	0.547
247.5	1.5	2	3	Repeat	Inc	0	1	Number	0.513	0.782
255	1.5	2	3	Switch	Inc	0	0	Physical	0.449	0.701
262.5	1.5	2	3	Repeat	Inc	0	1	Physical	0.647	0.717
270	1.5	2	3	Repeat	Con	0	1	Physical	0.741	0.579
277.5	1.5	2	3	Repeat	Con	0	1	Physical	0.612	0.59
285	1.5	2	3	Switch	Con	0	1	Number	0.487	0.528
292.5	1.5	2	3	Switch	Inc	0	1	Physical	0.43	0.696
300	1.5	2	3	Switch	Inc	0	1	Number	0.661	0.958
307.5	1.5	2	3	Repeat	Con	0	1	Number	0.642	0.613
315	1.5	2	6	Repeat	Con	0	1	Number	0.928	0.519
325.5	1.5	2	3	Switch	Inc	0	1	Physical	0.499	1.232
333	1.5	2	3	Switch	Inc	0	1	Number	1.001	1.441
340.5	1.5	2	3	Switch	Con	0	1	Physical	0.902	0.475
348	1.5	2	3	Switch	Con	10	1	Number	0.485	0.603
355.5	1.5	2	3	Repeat	Con	0	1	Number	0.992	0.534
363	1.5	2	3	Switch	Inc	0	1	Physical	0.432	0.446
370.5	1.5	2	3	Repeat	Con	0	1	Physical	0.543	0.626
378	1.5	2	3	Switch	Inc	0	1	Number	0.519	0.692
385.5	1.5	2	3	Null	Inc	0	0	NoChoice	0	0
393	1.5	2	3	Switch	Con	0	1	Physical	0.531	0.685
400.5	1.5	2	3	Switch	Con	0	1	Number	0.641	0.833
408	1.5	2	3	Switch	Inc	0	1	Physical	0.607	0.78
415.5	1.5	2	3	Switch	Inc	0	1	Number	0.458	0.845
423	1.5	2	3	Switch	Con	0	1	Physical	0.771	0.582
430.5	1.5	2	3	Switch	Inc	10	1	Number	1.072	0.649
438	1.5	2	3	Repeat	Con	0	1	Number	1.042	0.59
445.5	1.5	2	3	Switch	Con	0	1	Physical	0.385	0.549
453	1.5	2	3	Repeat	Inc	0	0	Physical	0.496	0.707
460.5	1.5	2	3	Repeat	Inc	0	0	Physical	1.188	0.783
468	1.5	2	3	Repeat	Inc	0	1	Physical	0.454	0.83
475.5	1.5	2	4.5	Repeat	Inc	0	1	Physical	0.572	0.675
484.5	1.5	2	7.5	Repeat	Inc	0	1	Physical	0.699	0.679
0	1.5	3	7.5	Repeat	Con	0	1	Physical	0.98	0.641
12	1.5	3	3	Switch	Con	0	0	Number	0.455	1.104
19.5	1.5	3	3	Repeat	Inc	0	1	Number	0.405	0.703
27	1.5	3	3	Repeat	Inc	0	1	Number	0.861	0.847
34.5	1.5	3	3	Switch	Con	0	1	Physical	0.448	0.539
42	1.5	3	6	Switch	Con	0	1	Number	0.842	0.536
52.5	1.5	3	3	Switch	Inc	0	1	Physical	0.79	0.942
60	1.5	3	3	Repeat	Con	0	1	Physical	1.001	0.583
67.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.607	0.696
75	1.5	3	3	Repeat	Con	0	1	Physical	0.494	0.972
82.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.525	0.655
90	1.5	3	3	Switch	Inc	0	1	Number	0.443	0.613
97.5	1.5	3	6	Repeat	Con	0	1	Number	0.578	0.819
108	1.5	3	3	Repeat	Inc	0	1	Number	0.516	0.792
115.5	1.5	3	3	Repeat	Inc	0	1	Number	0.694	0.681
123	1.5	3	3	Switch	Con	0	1	Physical	0.705	0.631
130.5	1.5	3	3	Switch	Inc	0	1	Number	1.017	0.597
138	1.5	3	4.5	Repeat	Inc	0	0	Number	0.803	0.833
147	1.5	3	3	Switch	Con	0	1	Physical	0.745	0.501
154.5	1.5	3	3	Switch	Inc	0	1	Number	0.507	1.001
162	1.5	3	3	Null	Inc	0	0	NoChoice	0	0
169.5	1.5	3	3	Switch	Con	0	1	Number	0.634	0.766
177	1.5	3	3	Repeat	Con	0	1	Number	0.667	0.827
184.5	1.5	3	3	Switch	Con	0	1	Physical	0.529	0.595
192	1.5	3	3	Repeat	Con	0	1	Physical	0.478	0.781
199.5	1.5	3	3	Null	Con	0	0	NoChoice	0	0
207	1.5	3	3	Switch	Inc	0	1	Physical	0.942	0.707
214.5	1.5	3	3	Repeat	Con	0	1	Physical	0.571	0.521
222	1.5	3	4.5	Switch	Con	0	1	Number	0.424	0.827
231	1.5	3	3	Repeat	Con	0	1	Number	0.558	0.533
238.5	1.5	3	3	Repeat	Con	0	1	Number	0.94	0.568
246	1.5	3	3	Switch	Con	10	1	Physical	0.503	0.482
253.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.462	0.946
261	1.5	3	3	Repeat	Inc	0	0	Physical	1.396	0.576
268.5	1.5	3	3	Switch	Con	0	1	Number	0.642	0.835
276	1.5	3	3	Repeat	Con	0	1	Number	0.72	0.771
283.5	1.5	3	3	Repeat	Con	0	1	Number	0.638	0.833
291	1.5	3	3	Repeat	Inc	0	1	Number	0.638	0.843
298.5	1.5	3	3	Switch	Inc	0	1	Physical	0.388	0.819
306	1.5	3	3	Repeat	Inc	0	1	Physical	0.717	0.815
313.5	1.5	3	3	Repeat	Con	0	1	Physical	0.568	0.549
321	1.5	3	3	Null	Con	0	0	NoChoice	0	0
328.5	1.5	3	3	Switch	Inc	0	1	Physical	0.619	0.608
336	1.5	3	4.5	Switch	Inc	0	0	Number	0.524	0.64
345	1.5	3	3	Repeat	Inc	0	0	Number	0.377	0.658
352.5	1.5	3	3	Repeat	Con	0	1	Number	0.523	0.844
360	1.5	3	3	Switch	Inc	0	1	Physical	0.59	1.006
367.5	1.5	3	3	Repeat	Con	0	1	Physical	0.741	0.492
375	1.5	3	3	Repeat	Con	0	1	Physical	0.959	1.05
382.5	1.5	3	4.5	Repeat	Con	0	1	Physical	0.611	0.959
391.5	1.5	3	3	Repeat	Inc	0	1	Physical	0.316	0.581
399	1.5	3	3	Switch	Inc	0	0	Number	0.482	0.846
406.5	1.5	3	3	Repeat	Con	0	1	Number	0.608	0.678
414	1.5	3	3	Repeat	Inc	0	1	Number	0.504	0.93
421.5	1.5	3	3	Switch	Inc	0	1	Physical	0.493	0.542
429	1.5	3	3	Repeat	Inc	0	1	Physical	0.786	0.897
436.5	1.5	3	3	Switch	Con	0	0	Number	1.038	0.786
444	1.5	3	3	Repeat	Con	0	1	Number	0.487	0.907
451.5	1.5	3	3	Repeat	Inc	0	1	Number	0.662	1.07
459	1.5	3	3	Switch	Inc	0	0	Physical	0.574	1.142
466.5	1.5	3	3	Switch	Inc	0	1	Number	0.463	0.661
474	1.5	3	3	Repeat	Con	10	1	Number	0.732	0.602
481.5	1.5	3	3	Repeat	Inc	0	1	Number	0.82	0.822
489	1.5	3	3	Switch	Inc	0	1	Physical	0.622	0.915
0	1.5	4	3	Repeat	Inc	0	1	Physical	0.776	0.968
7.5	1.5	4	3	Switch	Con	0	1	Number	0.398	0.837
15	1.5	4	3	Repeat	Con	0	1	Number	0.64	0.496
22.5	1.5	4	3	Repeat	Con	0	1	Number	0.458	0.548
30	1.5	4	3	Switch	Con	0	1	Physical	0.589	0.87
37.5	1.5	4	4.5	Repeat	Inc	0	1	Physical	0.435	0.522
46.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.67	0.868
54	1.5	4	3	Repeat	Con	0	1	Physical	0.905	0.706
61.5	1.5	4	3	Switch	Inc	0	1	Number	0.635	0.729
69	1.5	4	3	Switch	Con	0	1	Physical	1.072	0.799
76.5	1.5	4	3	Null	Con	0	0	NoChoice	0	0
84	1.5	4	3	Switch	Con	10	1	Physical	0.533	0.491
91.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.877	0.769
99	1.5	4	3	Switch	Con	0	1	Number	0.366	0.726
106.5	1.5	4	3	Switch	Con	0	1	Physical	1.054	0.735
114	1.5	4	3	Repeat	Inc	0	1	Physical	0.531	0.884
121.5	1.5	4	3	Switch	Con	0	1	Number	0.617	0.877
129	1.5	4	3	Switch	Inc	0	1	Physical	0.712	0.651
136.5	1.5	4	4.5	Repeat	Inc	0	0	Physical	0.641	1.016
145.5	1.5	4	3	Null	Con	0	0	NoChoice	0	0
153	1.5	4	3	Switch	Inc	0	1	Number	0.642	0.732
160.5	1.5	4	3	Switch	Inc	0	1	Physical	0.747	0.741
168	1.5	4	3	Repeat	Inc	0	1	Physical	0.761	0.849
175.5	1.5	4	3	Repeat	Con	0	1	Physical	0.76	0.533
183	1.5	4	3	Repeat	Inc	0	1	Physical	0.516	0.876
190.5	1.5	4	3	Repeat	Inc	0	1	Physical	0.743	0.635
198	1.5	4	3	Switch	Con	0	1	Number	0.628	0.651
205.5	1.5	4	3	Switch	Con	0	1	Physical	0.698	0.71
213	1.5	4	3	Repeat	Con	0	1	Physical	0.743	0.521
220.5	1.5	4	3	Repeat	Con	0	1	Physical	0.688	0.721
228	1.5	4	3	Switch	Con	0	1	Number	0.726	0.872
235.5	1.5	4	3	Switch	Con	0	1	Physical	0.57	0.531
243	1.5	4	3	Switch	Con	10	1	Number	0.863	0.639
250.5	1.5	4	3	Repeat	Inc	0	0	Number	1.065	1.376
258	1.5	4	3	Switch	Inc	0	1	Physical	0.519	1.012
265.5	1.5	4	3	Switch	Con	0	1	Number	0.405	0.774
273	1.5	4	3	Repeat	Inc	0	1	Number	0.703	0.928
280.5	1.5	4	4.5	Repeat	Con	10	1	Number	0.649	0.495
289.5	1.5	4	3	Null	Inc	0	0	NoChoice	0	0
297	1.5	4	3	Switch	Inc	0	1	Number	0.667	0.641
304.5	1.5	4	3	Switch	Inc	0	1	Physical	0.479	0.641
312	1.5	4	3	Null	Inc	0	0	NoChoice	0	0
319.5	1.5	4	6	Switch	Inc	0	1	Physical	0.493	0.544
330	1.5	4	3	Switch	Inc	0	1	Number	0.617	0.809
337.5	1.5	4	3	Switch	Con	0	1	Physical	0.741	0.649
345	1.5	4	7.5	Switch	Inc	0	1	Number	0.258	0.592
357	1.5	4	3	Repeat	Inc	0	0	Number	0.509	0.838
364.5	1.5	4	3	Switch	Con	0	1	Physical	0.674	0.588
372	1.5	4	3	Repeat	Inc	0	1	Physical	0.702	1.022
379.5	1.5	4	3	Null	Inc	0	0	NoChoice	0	0
387	1.5	4	4.5	Switch	Con	10	1	Number	0.793	0.644
396	1.5	4	3	Null	Con	0	0	NoChoice	0	0
403.5	1.5	4	3	Switch	Inc	0	1	Number	0.7	0.718
411	1.5	4	3	Null	Con	0	0	NoChoice	0	0
418.5	1.5	4	3	Switch	Inc	0	1	Physical	0.671	0.611
426	1.5	4	3	Null	Inc	0	0	NoChoice	0	0
433.5	1.5	4	3	Switch	Con	10	1	Number	0.744	0.48
441	1.5	4	3	Null	Con	0	0	NoChoice	0	0
448.5	1.5	4	3	Switch	Inc	0	1	Physical	0.443	0.881
456	1.5	4	3	Null	Con	0	0	NoChoice	0	0
463.5	1.5	4	3	Switch	Inc	10	1	Number	0.747	0.529
471	1.5	4	3	Repeat	Inc	0	1	Number	0.919	0.601
478.5	1.5	4	6	Switch	Con	0	1	Physical	0.583	0.504
489	1.5	4	3	Repeat	Con	0	1	Physical	0.465	0.64
0	1.5	5	3	Repeat	Inc	0	1	Physical	0.633	0.779
7.5	1.5	5	3	Repeat	Con	0	1	Physical	0.635	0.541
15	1.5	5	7.5	Repeat	Con	0	1	Physical	0.64	0.566
27	1.5	5	4.5	Switch	Inc	0	1	Number	0.497	0.888
36	1.5	5	4.5	Repeat	Con	0	1	Number	0.598	1.053
45	1.5	5	3	Switch	Con	0	1	Physical	0.491	0.699
52.5	1.5	5	3	Switch	Inc	0	1	Number	0.81	0.579
60	1.5	5	3	Null	Inc	0	0	NoChoice	0	0
67.5	1.5	5	3	Switch	Con	0	1	Number	0.678	0.686
75	1.5	5	6	Repeat	Con	0	1	Number	0.717	0.56
85.5	1.5	5	3	Switch	Inc	0	1	Physical	0.616	0.758
93	1.5	5	3	Repeat	Con	0	1	Physical	0.728	0.662
100.5	1.5	5	3	Switch	Con	0	1	Number	0.679	0.852
108	1.5	5	3	Switch	Inc	0	1	Physical	0.948	0.872
115.5	1.5	5	3	Switch	Inc	0	1	Number	0.896	0.962
123	1.5	5	3	Repeat	Inc	0	1	Number	1.081	0.636
130.5	1.5	5	3	Null	Inc	0	0	NoChoice	0	0
138	1.5	5	3	Switch	Inc	0	1	Physical	0.631	1.087
145.5	1.5	5	3	Switch	Con	10	1	Number	0.419	0.53
153	1.5	5	3	Repeat	Inc	0	1	Number	1.035	0.592
160.5	1.5	5	6	Switch	Con	0	1	Physical	1.028	0.521
171	1.5	5	3	Null	Con	0	0	NoChoice	0	0
178.5	1.5	5	3	Switch	Inc	0	0	Number	0.339	0.702
186	1.5	5	3	Switch	Inc	0	1	Physical	0.475	0.837
193.5	1.5	5	3	Switch	Inc	10	1	Number	0.529	0.66
201	1.5	5	3	Repeat	Con	0	1	Number	0.505	0.512
208.5	1.5	5	3	Switch	Inc	0	1	Physical	0.573	0.639
216	1.5	5	3	Repeat	Inc	0	1	Physical	0.599	0.79
223.5	1.5	5	3	Repeat	Con	10	1	Physical	0.435	0.407
231	1.5	5	3	Repeat	Inc	0	1	Physical	0.569	0.559
238.5	1.5	5	3	Null	Inc	0	0	NoChoice	1.488	0
246	1.5	5	3	Switch	Inc	0	1	Physical	0.593	0.519
253.5	1.5	5	3	Switch	Con	0	1	Number	0.46	0.595
261	1.5	5	3	Repeat	Con	0	1	Number	0.54	0.701
268.5	1.5	5	3	Repeat	Inc	0	1	Number	0.534	0.959
276	1.5	5	3	Null	Con	0	0	NoChoice	0	0.493
283.5	1.5	5	3	Switch	Inc	0	1	Physical	0.878	0.526
291	1.5	5	3	Repeat	Con	0	1	Physical	0.479	0.562
298.5	1.5	5	3	Repeat	Con	10	1	Physical	1.257	0.164
306	1.5	5	3	Repeat	Con	0	1	Physical	0.907	0.467
313.5	1.5	5	3	Switch	Con	0	1	Number	0.646	0.449
321	1.5	5	3	Repeat	Con	0	1	Number	0.754	0.743
328.5	1.5	5	3	Switch	Con	0	1	Physical	0.711	0.518
336	1.5	5	3	Repeat	Con	10	1	Physical	0.651	0.458
343.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.614	0.612
351	1.5	5	3	Switch	Con	0	1	Number	0.404	1.133
358.5	1.5	5	3	Repeat	Inc	0	1	Number	0.485	0.724
366	1.5	5	3	Repeat	Inc	0	1	Number	0.707	0.991
373.5	1.5	5	3	Repeat	Con	0	1	Number	0.054	0.819
381	1.5	5	3	Repeat	Con	0	1	Number	0.552	0.506
388.5	1.5	5	3	Repeat	Inc	0	1	Number	0.59	1.061
396	1.5	5	3	Switch	Con	10	1	Physical	0.439	0.499
403.5	1.5	5	3	Switch	Con	10	1	Number	0.62	0.574
411	1.5	5	4.5	Repeat	Inc	0	0	Number	0.753	0.601
420	1.5	5	3	Repeat	Inc	0	1	Number	0.78	0.569
427.5	1.5	5	3	Null	Con	0	0	NoChoice	0	0
435	1.5	5	3	Switch	Con	0	1	Physical	0.606	0.562
442.5	1.5	5	3	Switch	Inc	0	1	Number	0.327	0.964
450	1.5	5	3	Switch	Inc	0	0	Physical	0.632	0.613
457.5	1.5	5	3	Repeat	Inc	0	1	Physical	0.727	0.872
465	1.5	5	3	Switch	Inc	0	1	Number	0.399	0.998
472.5	1.5	5	3	Switch	Con	0	1	Physical	0.634	0.548
480	1.5	5	3	Null	Con	0	0	NoChoice	0	0
487.5	1.5	5	4.5	Switch	Inc	0	0	Physical	0.756	0.762
